Channel 	Counts	 
-90 	11 	
-70 	15 	
-50 	15 	
-30 	46 	
-10 	68 	
10 	109 	
30 	161 	
50 	236 	
70 	369 	
90 	468 	
110 	610 	
130 	816 	
150 	961 	
170 	1143 	
190 	1369 	
210 	1471 	
230 	1709 	
250 	1908 	
270 	1933 	
290 	2212 	
310 	2321 	
330 	2372 	
350 	2558 	
370 	2666 	
390 	2828 	
410 	2892 	
430 	2886 	
450 	2927 	
470 	2955 	
490 	3020 	
510 	2992 	
530 	3002 	
550 	3084 	
570 	2941 	
590 	3100 	
610 	3055 	
630 	2939 	
650 	3071 	
670 	3102 	
690 	3192 	
710 	3167 	
730 	3164 	
750 	3276 	
770 	3327 	
790 	3459 	
810 	3272 	
830 	3369 	
850 	3407 	
870 	3218 	
890 	3365 	
910 	3259 	
930 	3134 	
950 	3110 	
970 	3076 	
990 	2990 	
1010 	3030 	
1030 	2892 	
1050 	2856 	
1070 	2690 	
1090 	2709 	
1110 	2546 	
1130 	2445 	
1150 	2350 	
1170 	2264 	
1190 	2175 	
1210 	2070 	
1230 	1926 	
1250 	1886 	
1270 	1823 	
1290 	1717 	
1310 	1649 	
1330 	1640 	
1350 	1531 	
1370 	1548 	
1390 	1499 	
1410 	1432 	
1430 	1358 	
1450 	1327 	
1470 	1323 	
1490 	1308 	
1510 	1239 	
1530 	1177 	
1550 	1173 	
1570 	1110 	
1590 	1118 	
1610 	1110 	
1630 	1074 	
1650 	1056 	
1670 	1074 	
1690 	1047 	
1710 	1044 	
1730 	1023 	
1750 	1030 	
1770 	1000 	
1790 	1051 	
1810 	1076 	
1830 	1045 	
1850 	1086 	
1870 	1071 	
1890 	1168 	
1910 	1169 	
1930 	1187 	
1950 	1182 	
1970 	1233 	
1990 	1314 	
2010 	1353 	
2030 	1450 	
2050 	1506 	
2070 	1556 	
2090 	1703 	
2110 	1917 	
2130 	1956 	
2150 	2204 	
2170 	2294 	
2190 	2591 	
2210 	2665 	
2230 	2708 	
2250 	2922 	
2270 	3019 	
2290 	2874 	
2310 	3074 	
2330 	2915 	
2350 	2808 	
2370 	2673 	
2390 	2384 	
2410 	2215 	
2430 	1955 	
2450 	1817 	
2470 	1526 	
2490 	1261 	
2510 	1011 	
2530 	932 	
2550 	760 	
2570 	666 	
2590 	484 	
2610 	394 	
2630 	350 	
2650 	321 	
2670 	254 	
2690 	240 	
2710 	213 	
2730 	194 	
2750 	189 	
2770 	184 	
2790 	163 	
2810 	162 	
2830 	164 	
2850 	167 	
2870 	178 	
2890 	153 	
2910 	179 	
2930 	145 	
2950 	173 	
2970 	184 	
2990 	145 	
3010 	157 	
3030 	155 	
3050 	161 	
3070 	155 	
3090 	174 	
3110 	144 	
3130 	165 	
3150 	187 	
3170 	187 	
3190 	151 	
3210 	158 	
3230 	149 	
3250 	163 	
3270 	152 	
3290 	143 	
3310 	153 	
3330 	159 	
3350 	162 	
3370 	152 	
3390 	181 	
3410 	167 	
3430 	154 	
3450 	152 	
3470 	152 	
3490 	154 	
3510 	156 	
3530 	135 	
3550 	141 	
3570 	138 	
3590 	147 	
3610 	139 	
3630 	156 	
3650 	169 	
3670 	152 	
3690 	145 	
3710 	144 	
3730 	146 	
3750 	158 	
3770 	141 	
3790 	149 	
3810 	144 	
3830 	138 	
3850 	163 	
3870 	155 	
3890 	145 	
3910 	146 	
3930 	153 	
3950 	137 	
3970 	154 	
3990 	168 	
4010 	139 	
4030 	128 	
4050 	151 	
4070 	156 	
4090 	174 	
4110 	187 	
4130 	150 	
4150 	145 	
4170 	151 	
4190 	140 	
4210 	161 	
4230 	153 	
4250 	158 	
4270 	155 	
4290 	159 	
4310 	150 	
4330 	136 	
4350 	139 	
4370 	163 	
