Time;Voltage;error;
7.96e-08;0.030000000000000002;0.0010733126291998984;
8e-08;0.029866666666666666;0.0012044362443345293;
8.04e-08;0.02993333333333333;0.0014179797835888453;
8.08e-08;0.02993333333333334;0.0014624180888742695;
8.12e-08;0.029800000000000004;0.0015336231610144665;
8.16e-08;0.029733333333333334;0.0014459137825841028;
8.2e-08;0.029666666666666664;0.0011707547423208098;
8.24e-08;0.02966666666666667;0.001025020325001737;
8.28e-08;0.0296;0.0009121403400793101;
8.32e-08;0.0294;0.0008671793355471518;
8.36e-08;0.029266666666666663;0.0009266426855410166;
8.4e-08;0.029066666666666668;0.0010633281086601014;
8.44e-08;0.028866666666666665;0.0009266426855410163;
8.48e-08;0.02893333333333333;0.0009688481133111974;
8.52e-08;0.028799999999999996;0.0010430723848324239;
8.56e-08;0.028733333333333333;0.0011147495981908525;
8.6e-08;0.02886666666666667;0.0012242004193213892;
8.64e-08;0.028733333333333333;0.0013485794995722966;
8.68e-08;0.028800000000000003;0.0013623509092741118;
8.72e-08;0.028733333333333333;0.0012754084313139336;
8.76e-08;0.0286;0.0013564659966250547;
8.8e-08;0.028466666666666668;0.0011977757163453716;
8.84e-08;0.028333333333333335;0.0010557777543908884;
8.88e-08;0.028400000000000005;0.0009797958971132711;
8.92e-08;0.0282;0.0010658330075579384;
8.96e-08;0.027999999999999997;0.0011027239001672178;
9e-08;0.027800000000000002;0.0011242775458044153;
9.04e-08;0.027666666666666662;0.0012500666648889833;
9.08e-08;0.0276;0.001186591757935306;
9.12e-08;0.027399999999999997;0.0013084341787036901;
9.16e-08;0.027399999999999997;0.001152388823271035;
9.2e-08;0.027399999999999997;0.0010954451150103327;
9.24e-08;0.02733333333333333;0.0010327955589886448;
9.28e-08;0.02733333333333333;0.0010327955589886448;
9.32e-08;0.027266666666666665;0.0010557777543908882;
9.36e-08;0.027266666666666665;0.0010557777543908882;
9.4e-08;0.0272;0.0009465727652959393;
9.44e-08;0.027133333333333332;0.0009933109617167569;
9.48e-08;0.02706666666666667;0.0009688481133111982;
9.52e-08;0.026866666666666667;0.001114749598190853;
9.56e-08;0.02673333333333333;0.0012754084313139331;
9.6e-08;0.02666666666666667;0.0013544986772480317;
9.64e-08;0.026600000000000002;0.001379855064852828;
9.68e-08;0.026533333333333336;0.0013306639946532965;
9.72e-08;0.026400000000000003;0.0012132600710482483;
9.76e-08;0.026266666666666664;0.0010013324456276582;
9.8e-08;0.0262;0.0010658330075579386;
