Time,Voltage,error
7.02e-07,0.009418181818181819,0.0009484916254961685
7.04e-07,0.00929090909090909,0.0007286350876186863
7.06e-07,0.009236363636363636,0.0007788102814841716
7.08e-07,0.009181818181818182,0.0009357544355419126
7.1e-07,0.009109090909090909,0.0009771945000403408
7.12e-07,0.009218181818181818,0.0009314700014688415
7.14e-07,0.009327272727272727,0.0009809086696435188
7.16e-07,0.009563636363636364,0.0007890154970249028
7.18e-07,0.00929090909090909,0.0007660999222745629
7.2e-07,0.00938181818181818,0.0008738628975053029
7.22e-07,0.009327272727272727,0.0009263810329350542
7.24e-07,0.009309090909090907,0.0007006490497453709
7.26e-07,0.009218181818181818,0.0009097452190785962
7.28e-07,0.009145454545454545,0.001008328950654137
7.3e-07,0.009436363636363637,0.0007089044043772435
7.32e-07,0.009218181818181818,0.0007400245696166876
7.34e-07,0.009181818181818182,0.0009271657692324299
7.36e-07,0.0092,0.0009959919678390987
7.38e-07,0.008981818181818183,0.0009097452190785967
7.4e-07,0.008981818181818181,0.0009141314804973973
7.42e-07,0.008963636363636365,0.0010151578471082488
7.44e-07,0.009072727272727272,0.0009930668749796353
7.46e-07,0.009272727272727273,0.0008210857556807435
7.48e-07,0.009127272727272727,0.0009477245476307018
7.5e-07,0.009181818181818182,0.0011294407304663508
7.52e-07,0.00890909090909091,0.0011255705623856246
7.54e-07,0.008872727272727273,0.0009392453450413358
7.56e-07,0.008909090909090908,0.0009565088033620449
7.58e-07,0.009236363636363636,0.001046205264059331
7.6e-07,0.009072727272727272,0.0009644593398281848
7.62e-07,0.008963636363636365,0.0011200649331826503
7.64e-07,0.00901818181818182,0.0012913699561459386
7.66e-07,0.008836363636363635,0.0012355344813259784
7.68e-07,0.008836363636363635,0.0012419925340135722
7.7e-07,0.008818181818181819,0.0013037010254028202
7.72e-07,0.009127272727272727,0.0011875107655014408
7.74e-07,0.008872727272727273,0.0011636931804310869
7.76e-07,0.008509090909090909,0.0011255705623856242
7.78e-07,0.008763636363636364,0.00109842862970038
7.8e-07,0.008963636363636363,0.001072634818820205
7.82e-07,0.008836363636363635,0.0011164880001797845
7.84e-07,0.008745454545454544,0.001054858887589839
7.86e-07,0.0088,0.0010620734437881403
7.88e-07,0.008490909090909092,0.0010094102688744013
7.9e-07,0.008745454545454546,0.0008250619811427943
7.92e-07,0.00889090909090909,0.001074666967441119
7.94e-07,0.008763636363636364,0.0012126604860988317
7.96e-07,0.008836363636363635,0.0011200649331826501
7.98e-07,0.008745454545454544,0.0010357254813546262
8e-07,0.00869090909090909,0.001201211509647277
8.02e-07,0.008472727272727274,0.0012402345819165898
8.04e-07,0.008272727272727272,0.0011807547663176372
8.06e-07,0.008363636363636363,0.001134259870816849
8.08e-07,0.008599999999999998,0.0010392304845413263
8.1e-07,0.00870909090909091,0.0010251385715643964
8.12e-07,0.008636363636363638,0.0012060453783110546
8.14e-07,0.008509090909090909,0.001184444633956814
8.16e-07,0.008527272727272727,0.0011498616517572095
8.18e-07,0.00849090909090909,0.0010558925565175136
8.2e-07,0.008563636363636364,0.0012225160344737627
8.22e-07,0.008327272727272727,0.0011216870411045222
8.24e-07,0.008290909090909092,0.0011708582710597772
8.26e-07,0.008254545454545455,0.0010510600709413673
8.28e-07,0.00818181818181818,0.0011400159488517535
8.3e-07,0.008327272727272727,0.001207551993986933
8.32e-07,0.008272727272727272,0.001121687041104522
8.34e-07,0.008072727272727273,0.0011181152973561439
8.36e-07,0.008090909090909091,0.0010634420957010735
8.38e-07,0.008054545454545455,0.0009678467196448375
8.4e-07,0.007909090909090909,0.0010520974721522198
8.42e-07,0.00789090909090909,0.0011536503330338405
8.44e-07,0.007836363636363634,0.0010800673379680796
8.46e-07,0.007945454545454545,0.0011733402203654628
8.48e-07,0.007800000000000001,0.0009959919678390987
8.5e-07,0.007763636363636364,0.0010538242047635148
8.52e-07,0.007690909090909092,0.001129118723123964
8.54e-07,0.007490909090909091,0.0009974512975123603
8.56e-07,0.007600000000000001,0.0012521980673998823
8.58e-07,0.007854545454545454,0.0012428705776255519
8.6e-07,0.007854545454545454,0.0013478602571213652
8.62e-07,0.007745454545454547,0.001422929117253306
8.64e-07,0.007709090909090909,0.001392447159108413
8.66e-07,0.007727272727272728,0.001383539597619749
8.68e-07,0.007618181818181818,0.0011948373795778082
8.7e-07,0.00770909090909091,0.0010931189738125906
8.72e-07,0.0076363636363636364,0.001182601139245796
8.74e-07,0.0075818181818181835,0.001256835853895155
8.76e-07,0.0078000000000000005,0.0012743625857659193
8.78e-07,0.008054545454545455,0.0012069495733986872
8.8e-07,0.007945454545454545,0.0012620329919329656
8.82e-07,0.007909090909090909,0.0012879864482629817
8.84e-07,0.00769090909090909,0.001150177851859916
8.86e-07,0.007745454545454545,0.0009595453468842797
8.88e-07,0.007781818181818182,0.0011007435503496551
8.9e-07,0.007727272727272729,0.0013153637588826212
8.92e-07,0.007981818181818182,0.0012913699561459388
8.94e-07,0.007872727272727274,0.0010668560437949526
8.96e-07,0.007763636363636364,0.0009790533461183075
8.98e-07,0.007745454545454544,0.0008629758239529498
9e-07,0.007763636363636364,0.0010112098963842545
9.02e-07,0.007872727272727274,0.0010441177223770406
9.04e-07,0.007854545454545454,0.0011030536128073163
9.06e-07,0.007672727272727273,0.0010169473035422326
9.08e-07,0.007527272727272727,0.0009727187765134474
9.1e-07,0.007581818181818182,0.0009897658125215094
9.12e-07,0.007618181818181818,0.0012504544628399563
9.14e-07,0.007581818181818182,0.0013459704170732593
9.16e-07,0.007654545454545455,0.0013713961035117725
9.18e-07,0.0076545454545454555,0.0011457431093955016
9.2e-07,0.007599999999999999,0.001141928193889616
9.22e-07,0.007509090909090909,0.0010857758014015096
9.24e-07,0.007545454545454544,0.0011387393348467737
9.26e-07,0.007654545454545455,0.0012003029920512876
9.28e-07,0.0075636363636363635,0.0011271847472998624
9.3e-07,0.007472727272727272,0.0009089454429072289
9.32e-07,0.007581818181818182,0.0008022695081058257
9.34e-07,0.0075818181818181835,0.0010058013539642723
9.36e-07,0.007690909090909092,0.0012210278829367864
9.38e-07,0.007581818181818182,0.0010371289040598394
9.4e-07,0.0076545454545454555,0.0010586440727304303
9.42e-07,0.007490909090909091,0.0012210278829367866
9.44e-07,0.007599999999999999,0.0012649110640673518
9.46e-07,0.007599999999999999,0.0011798304963002101
9.48e-07,0.007345454545454545,0.001031856226771575
9.5e-07,0.007236363636363635,0.0011200649331826501
9.52e-07,0.007145454545454547,0.0010736513739232456
9.54e-07,0.007109090909090909,0.0010967721235102081
9.56e-07,0.0071090909090909095,0.0010746669674411187
9.58e-07,0.0069454545454545455,0.0010043541570219508
9.6e-07,0.0068727272727272725,0.0010090499582190262
9.62e-07,0.007072727272727273,0.0009089454429072288
9.64e-07,0.007200000000000001,0.0009252026804976302
9.66e-07,0.007018181818181818,0.0009897658125215096
9.68e-07,0.006981818181818183,0.001122335227833629
9.7e-07,0.007054545454545455,0.0007954415583355404
9.72e-07,0.006963636363636363,0.0008237387052612341
9.74e-07,0.00689090909090909,0.0009771945000403403
9.76e-07,0.007072727272727272,0.0009890307468333923
9.78e-07,0.00701818181818182,0.0009568888982720842
9.8e-07,0.0068000000000000005,0.0008988882021697695
9.82e-07,0.006781818181818181,0.0011223352278336293
9.84e-07,0.006745454545454546,0.0009923342545368839
9.86e-07,0.0070181818181818175,0.001160877411114698
9.88e-07,0.006854545454545454,0.0010736513739232454
9.9e-07,0.006763636363636364,0.0007579877667518483
9.92e-07,0.006836363636363635,0.0006313045655984555
9.94e-07,0.0066363636363636356,0.0008381798461818648
9.96e-07,0.0068000000000000005,0.0009380831519646858
9.98e-07,0.007036363636363636,0.0008800826407477056
1e-06,0.006963636363636364,0.000763246653805606
1.002e-06,0.006727272727272727,0.0009685978619539782
1.004e-06,0.006727272727272727,0.0010555481126797671
1.006e-06,0.0068,0.0009591663046625442
1.008e-06,0.006763636363636364,0.0007684695534277557
1.01e-06,0.006963636363636364,0.0007526921379591091
1.012e-06,0.006981818181818183,0.0008874887963441362
1.014e-06,0.006927272727272726,0.0009133355452306773
1.016e-06,0.006927272727272726,0.0008210857556807438
1.018e-06,0.007000000000000001,0.0009757048734120378
1.02e-06,0.006818181818181818,0.0008919845086302585
1.022e-06,0.006890909090909092,0.0006774282920790147
1.024e-06,0.0068000000000000005,0.0008342661445845686
1.026e-06,0.006581818181818183,0.000836442684011501
1.028e-06,0.006690909090909091,0.0007341042779531332
1.03e-06,0.006709090909090909,0.0007231245334719953
1.032e-06,0.006945454545454546,0.0009842394387176694
1.034e-06,0.00689090909090909,0.0009093454189190657
1.036e-06,0.006872727272727274,0.0006341780650431062
1.038e-06,0.006854545454545455,0.0006990903180042424
1.04e-06,0.006854545454545455,0.0006072291764459881
1.042e-06,0.006854545454545454,0.00043900714427816867
1.044e-06,0.006909090909090909,0.00041341152730552995
1.046e-06,0.006854545454545455,0.0003474583035808366
1.048e-06,0.00681818181818182,0.0005546497666423052
1.05e-06,0.006672727272727272,0.0005815340215170718
1.052e-06,0.0066363636363636356,0.0006622276455611429
1.054e-06,0.0068,0.0008246211251235322
1.056e-06,0.006672727272727274,0.000781141356082123
1.058e-06,0.006854545454545455,0.0006006057548236387
1.06e-06,0.0069454545454545455,0.0006933449882470292
1.062e-06,0.006854545454545455,0.0007160497697278261
1.064e-06,0.006854545454545454,0.0006517110346827593
1.066e-06,0.0066363636363636356,0.0007990903919741836
1.068e-06,0.006618181818181818,0.0008412112479254921
1.07e-06,0.006509090909090909,0.0007006490497453707
1.072e-06,0.0065636363636363635,0.0007632466538056061
1.074e-06,0.006527272727272728,0.0008161996190772318
1.076e-06,0.006672727272727274,0.0007913165094839222
1.078e-06,0.006418181818181818,0.0006226045001735563
1.08e-06,0.0065636363636363635,0.000578399044384977
1.082e-06,0.006654545454545455,0.0006933449882470288
1.084e-06,0.006654545454545455,0.0008153080845467392
1.086e-06,0.006545454545454545,0.0006137811277053675
1.088e-06,0.00650909090909091,0.0006891364820622189
1.09e-06,0.006672727272727274,0.0006466697906828634
1.092e-06,0.006527272727272726,0.0005605192397962966
1.094e-06,0.006436363636363635,0.0006249363603963644
1.096e-06,0.0067090909090909085,0.0006024193646531384
1.098e-06,0.006836363636363637,0.0008570562726831039
1.1e-06,0.006854545454545455,0.0010586440727304303
1.102e-06,0.006654545454545455,0.0009511715264489748
1.104e-06,0.006618181818181817,0.0010332649048701713
1.106e-06,0.006745454545454546,0.001008328950654137
1.108e-06,0.006781818181818181,0.0008121800069174097
1.11e-06,0.0066363636363636356,0.0007579877667518484
1.112e-06,0.0065636363636363635,0.0008188683987952243
1.114e-06,0.0065636363636363635,0.0009952615005843714
1.116e-06,0.006272727272727272,0.0010593308350944092
1.118e-06,0.006290909090909092,0.001074666967441119
1.12e-06,0.0064909090909090915,0.0009049359595623828
1.122e-06,0.006527272727272728,0.0006404543841537961
1.124e-06,0.006290909090909092,0.0008688550459708977
1.126e-06,0.006272727272727274,0.000854506768950263
1.128e-06,0.006345454545454546,0.0009169118129500091
1.13e-06,0.006309090909090909,0.0009606815762306942
1.132e-06,0.0062,0.0006387487769068525
1.134e-06,0.0062545454545454545,0.0008054360761272571
1.136e-06,0.006327272727272728,0.0009089454429072289
1.138e-06,0.006218181818181818,0.0007560663751525812
1.14e-06,0.006345454545454546,0.001054858887589839
1.142e-06,0.006327272727272728,0.000939245345041336
1.144e-06,0.006309090909090909,0.0008780142885563372
1.146e-06,0.006236363636363637,0.0008139689518313672
1.148e-06,0.0062545454545454545,0.0009427233277729328
1.15e-06,0.0064,0.001
1.152e-06,0.0062545454545454545,0.0007594256202731593
1.154e-06,0.006236363636363636,0.0007256345185735409
1.156e-06,0.0064,0.0007589466384404109
1.158e-06,0.006290909090909089,0.0008780142885563371
1.16e-06,0.0059454545454545454,0.0007698878312632775
1.162e-06,0.006,0.0008294576541331089
1.164e-06,0.006090909090909091,0.0008407788596944449
1.166e-06,0.006163636363636363,0.0007579877667518484
1.168e-06,0.006272727272727272,0.0008956460339787243
1.17e-06,0.0062545454545454545,0.0008536552423123006
1.172e-06,0.006181818181818181,0.0006415889366536518
1.174e-06,0.006200000000000001,0.0006511528238439881
1.176e-06,0.006127272727272728,0.0008210857556807439
1.178e-06,0.006,0.00078993670632526
1.18e-06,0.0060545454545454565,0.0009511715264489748
1.182e-06,0.006145454545454546,0.0009553676113032474
1.184e-06,0.006072727272727272,0.0009001010044332903
1.186e-06,0.006036363636363637,0.0009373075560057408
1.188e-06,0.005927272727272726,0.0008259429872465883
1.19e-06,0.005981818181818182,0.0009141314804973975
1.192e-06,0.006309090909090909,0.0009049359595623833
1.194e-06,0.006436363636363637,0.00088461599270274
1.196e-06,0.006145454545454545,0.0008858483350592657
1.198e-06,0.006127272727272728,0.0009603029824913689
1.2e-06,0.005836363636363637,0.0010423749107425094
1.202e-06,0.005818181818181819,0.0009610600208292734
1.204e-06,0.006072727272727272,0.0006709558988352499
1.206e-06,0.005963636363636363,0.0006438520439863919
1.208e-06,0.005763636363636363,0.0009200790479874295
1.21e-06,0.005818181818181819,0.000776940386153509
1.212e-06,0.0059636363636363645,0.0007684695534277558
1.214e-06,0.005981818181818182,0.000641588936653652
1.216e-06,0.006036363636363637,0.000736576849042552
1.218e-06,0.006,0.0006870225614927067
1.22e-06,0.0059454545454545454,0.0005871347994517721
1.222e-06,0.00570909090909091,0.0006220201692140625
1.224e-06,0.005618181818181817,0.0005173358325462906
1.226e-06,0.005581818181818182,0.000596352549786084
1.228e-06,0.005763636363636365,0.0005920687920718795
1.23e-06,0.005854545454545454,0.0005663278844691234
1.232e-06,0.006072727272727272,0.0006466697906828631
1.234e-06,0.005854545454545454,0.0005373334837205596
1.236e-06,0.005781818181818182,0.0005896069569097398
1.238e-06,0.005872727272727273,0.0005676106219776177
1.24e-06,0.005654545454545455,0.0005447267872312437
1.242e-06,0.0056363636363636355,0.0006120011883529756
1.244e-06,0.005563636363636364,0.0005920687920718794
1.246e-06,0.005490909090909091,0.0005889898903284257
1.248e-06,0.0054181818181818185,0.0005325752187591568
1.25e-06,0.0054181818181818185,0.0005688904671695278
1.252e-06,0.005527272727272727,0.0007058199615920606
1.254e-06,0.0055636363636363635,0.0007990903919741837
1.256e-06,0.005436363636363636,0.0006741998624632422
1.258e-06,0.005127272727272727,0.0005883721765870801
1.26e-06,0.005127272727272727,0.0005001817851359824
1.262e-06,0.005163636363636363,0.0005852738286865854
1.264e-06,0.005218181818181819,0.0005618152397687015
1.266e-06,0.005290909090909091,0.0005889898903284256
1.268e-06,0.00509090909090909,0.00044148509704076185
1.27e-06,0.005145454545454545,0.0005802820630755986
1.272e-06,0.0052,0.0006131883886702356
1.274e-06,0.005327272727272728,0.0005883721765870801
1.276e-06,0.0051090909090909095,0.0006472318679647124
1.278e-06,0.005218181818181818,0.0005546497666423051
1.28e-06,0.005181818181818182,0.0007613385341859189
1.282e-06,0.005090909090909091,0.0006594763763085764
1.284e-06,0.005218181818181819,0.0004854239009735343
1.286e-06,0.0050363636363636366,0.0004965334374898176
1.288e-06,0.005,0.0006693280212272603
1.29e-06,0.005072727272727273,0.0007058199615920609
1.292e-06,0.00530909090909091,0.0006347512039445777
1.294e-06,0.005145454545454544,0.0005520210799664021
1.296e-06,0.005236363636363636,0.0006438520439863918
1.298e-06,0.005072727272727272,0.0005883721765870802
1.3e-06,0.004927272727272727,0.0007226214902573948
1.302e-06,0.004745454545454545,0.000721614351802452
1.304e-06,0.004763636363636364,0.0008936137054373409
1.306e-06,0.0048727272727272725,0.0008730302504391347
1.308e-06,0.00490909090909091,0.0008455229688832179
1.31e-06,0.004927272727272727,0.0008591750800516844
1.312e-06,0.0048000000000000004,0.0006928203230275509
1.314e-06,0.004818181818181819,0.000712486044520427
1.316e-06,0.004636363636363636,0.0009025217197084259
1.318e-06,0.004709090909090909,0.0008360078294544201
1.32e-06,0.004945454545454545,0.0009169118129500092
1.322e-06,0.004945454545454545,0.0010162318990896088
1.324e-06,0.0046,0.0008485281374238569
1.326e-06,0.004781818181818182,0.0006954396908692827
1.328e-06,0.004927272727272727,0.0006886086103018304
1.33e-06,0.004818181818181818,0.0007345994579608427
1.332e-06,0.004854545454545454,0.0005939084716749481
1.334e-06,0.0045636363636363635,0.000637609170688012
1.336e-06,0.004745454545454545,0.0005733474275927926
1.338e-06,0.0045636363636363635,0.000637609170688012
1.34e-06,0.004527272727272727,0.0007603826787755084
1.342e-06,0.004709090909090909,0.0008455229688832178
1.344e-06,0.004709090909090909,0.0007063349707533183
1.346e-06,0.004618181818181819,0.0006660603303277892
1.348e-06,0.004545454545454546,0.0006137811277053676
1.35e-06,0.004763636363636364,0.000763246653805606
1.352e-06,0.004854545454545455,0.0009511715264489748
1.354e-06,0.0048727272727272725,0.000854506768950263
1.356e-06,0.004890909090909091,0.0008595982148126478
1.358e-06,0.004981818181818181,0.0008600211413891892
1.36e-06,0.004709090909090909,0.0008825582648806202
1.362e-06,0.004945454545454545,0.0010395803349079245
1.364e-06,0.005,0.0008294576541331088
1.366e-06,0.005127272727272727,0.0005883721765870801
1.368e-06,0.004781818181818182,0.0009400193421607683
1.37e-06,0.0049454545454545445,0.0009384707095734383
1.372e-06,0.0052,0.0008671793355471521
1.374e-06,0.005236363636363637,0.0009244162777371754
1.376e-06,0.005127272727272727,0.0009970866653314636
1.378e-06,0.004854545454545454,0.0008153080845467392
1.38e-06,0.004927272727272726,0.0008307718207677834
1.382e-06,0.005072727272727273,0.0011252474475340161
1.384e-06,0.005090909090909091,0.0011466948551855853
1.386e-06,0.004927272727272728,0.0008684364214965988
1.388e-06,0.0048727272727272725,0.0007963553341202771
1.39e-06,0.004763636363636363,0.0008188683987952242
1.392e-06,0.004818181818181819,0.0008600211413891891
1.394e-06,0.0048727272727272725,0.0011463776943842802
1.396e-06,0.004854545454545454,0.000946956848397683
1.398e-06,0.004981818181818183,0.0008316467781674885
1.4e-06,0.004963636363636364,0.0009373075560057405
1.402e-06,0.004963636363636364,0.0009244162777371754
1.404e-06,0.005054545454545455,0.001000363570271965
1.406e-06,0.005090909090909091,0.0009181008065071563
1.408e-06,0.004945454545454545,0.0009125389157330621
1.41e-06,0.0048,0.001019803902718557
1.412e-06,0.004890909090909091,0.0010820855284630188
1.414e-06,0.005,0.000950789145920377
1.416e-06,0.004909090909090909,0.0010329129154527457
1.418e-06,0.004818181818181818,0.0011813705445948633
1.42e-06,0.0045636363636363635,0.001123630479537403
1.422e-06,0.004709090909090909,0.0010014534891392066
1.424e-06,0.0047272727272727275,0.0009603029824913689
1.426e-06,0.004490909090909092,0.0010054397500144359
1.428e-06,0.0045636363636363635,0.001155225283027278
1.43e-06,0.0048000000000000004,0.0010620734437881403
1.432e-06,0.0048727272727272725,0.001125247447534016
1.434e-06,0.0046,0.0011489125293076058
1.436e-06,0.004672727272727273,0.0012009087468171002
1.438e-06,0.004763636363636365,0.0011893466502855483
1.44e-06,0.004581818181818182,0.0013753677194250139
1.442e-06,0.0046,0.0012806248474865698
1.444e-06,0.004672727272727273,0.001063100097912618
1.446e-06,0.00469090909090909,0.0009648363026488435
1.448e-06,0.004600000000000001,0.0010507140429250957
1.45e-06,0.004527272727272727,0.0009727187765134475
1.452e-06,0.004636363636363636,0.001225783608368726
1.454e-06,0.0045636363636363635,0.0012093574552403661
1.456e-06,0.004618181818181819,0.0011079875286465835
1.458e-06,0.004599999999999999,0.0012
1.46e-06,0.004600000000000001,0.0010807404868885036
1.462e-06,0.004600000000000001,0.0010583005244258362
1.464e-06,0.004654545454545454,0.000946956848397683
1.466e-06,0.0046,0.000867179335547152
1.468e-06,0.004563636363636364,0.0010462052640593312
1.47e-06,0.0045636363636363635,0.0010307984548617902
1.472e-06,0.004636363636363636,0.0010538242047635148
1.474e-06,0.004509090909090908,0.0009005049088756212
1.476e-06,0.004418181818181818,0.0008829701940815237
1.478e-06,0.004418181818181818,0.0009816498172140428
1.48e-06,0.004509090909090909,0.0011674369751336006
1.482e-06,0.004327272727272728,0.000980908669643519
1.484e-06,0.004345454545454546,0.0007750659795961069
1.486e-06,0.004454545454545455,0.0010847706083441202
1.488e-06,0.0044,0.0011730302638892146
1.49e-06,0.004509090909090909,0.0011501778518599162
1.492e-06,0.004654545454545454,0.0008948336564564795
1.494e-06,0.004454545454545454,0.0011492289905529153
1.496e-06,0.004345454545454546,0.0009037296458163099
1.498e-06,0.00450909090909091,0.0011466948551855855
1.5e-06,0.004436363636363637,0.001046205264059331
1.502e-06,0.004436363636363636,0.0009330302538210936
1.504e-06,0.004381818181818182,0.0009053377069560087
1.506e-06,0.004654545454545455,0.0010661741287084736
1.508e-06,0.004545454545454546,0.0008903523306687485
1.51e-06,0.004363636363636364,0.0009542250544528029
1.512e-06,0.0044181818181818185,0.0008874887963441361
1.514e-06,0.004272727272727272,0.0009306888944119932
1.516e-06,0.004254545454545454,0.0009169118129500091
1.518e-06,0.004163636363636363,0.0008040805025278592
1.52e-06,0.004309090909090908,0.000806789372084865
1.522e-06,0.004381818181818182,0.0010097704509621798
1.524e-06,0.004363636363636364,0.0009584077704951347
1.526e-06,0.004163636363636363,0.0008381798461818649
1.528e-06,0.003909090909090909,0.0006410219114110616
1.53e-06,0.004072727272727273,0.0008403462489842018
1.532e-06,0.00409090909090909,0.000771303501164808
1.534e-06,0.004145454545454545,0.0005871347994517721
1.536e-06,0.004181818181818182,0.0004331701324380106
1.538e-06,0.00409090909090909,0.0006410219114110615
1.54e-06,0.003981818181818183,0.0008072399665752208
1.542e-06,0.0041090909090909095,0.000816645021358173
1.544e-06,0.004272727272727273,0.0006768912897813194
1.546e-06,0.0041090909090909095,0.0007119754847669201
1.548e-06,0.003909090909090909,0.0005243177385031818
1.55e-06,0.003890909090909091,0.0007395330221897403
1.552e-06,0.003854545454545454,0.0007104416040233515
1.554e-06,0.003818181818181818,0.0006600275476344633
1.556e-06,0.0038727272727272725,0.0007114645586266528
1.558e-06,0.004054545454545454,0.0007160497697278259
1.56e-06,0.0040363636363636365,0.0008333939371902429
1.562e-06,0.003945454545454545,0.0007104416040233515
1.564e-06,0.004054545454545456,0.0008054360761272573
1.566e-06,0.003945454545454545,0.0008675985665774654
1.568e-06,0.004145454545454546,0.0007903969083487565
1.57e-06,0.004236363636363636,0.0008476706049789945
1.572e-06,0.004236363636363636,0.00087094515013602
1.574e-06,0.004054545454545455,0.0008675985665774654
1.576e-06,0.004,0.0009549869109050656
1.578e-06,0.004272727272727273,0.0008307718207677836
1.58e-06,0.004254545454545454,0.0006758160050836861
1.582e-06,0.004218181818181818,0.0006838394282551743
1.584e-06,0.004218181818181818,0.000776940386153509
1.586e-06,0.004127272727272727,0.0007656251159554642
1.588e-06,0.004218181818181818,0.0008364426840115008
1.59e-06,0.004254545454545454,0.0008948336564564795
1.592e-06,0.004109090909090909,0.0007816067367347155
1.594e-06,0.0040363636363636365,0.0007256345185735409
