Time,AverageVoltage,error,
-4e-08,0.0046472727272727265,0.0008083203685308309,
-3.9e-08,0.00469090909090909,0.0007742022286903411,
-3.8e-08,0.004785454545454545,0.000735667909268355,
-3.7e-08,0.004792727272727272,0.0007292337198606618,
-3.6e-08,0.004850909090909091,0.000735193233720966,
-3.5e-08,0.004829090909090909,0.0007360632383899437,
-3.4e-08,0.0049236363636363635,0.0007149723453011693,
-3.3e-08,0.00496,0.0006702835221009092,
-3.2e-08,0.0050472727272727275,0.0006263080856749482,
-3.1e-08,0.005112727272727272,0.0005570833135015071,
-3e-08,0.00512,0.0006419968847276442,
-2.9e-08,0.005178181818181818,0.0005792032144561731,
-2.8e-08,0.005221818181818181,0.0005331757342906404,
-2.7e-08,0.0052945454545454546,0.0005255923065716171,
-2.6e-08,0.005323636363636363,0.0005406528040669487,
-2.5e-08,0.005338181818181819,0.000509859160588847,
-2.4e-08,0.005338181818181819,0.0005136111015509338,
-2.3e-08,0.005476363636363635,0.0004751267773399585,
-2.2e-08,0.005527272727272727,0.0004670993664969137,
-2.1e-08,0.005527272727272727,0.00047927217547216126,
-2e-08,0.005570909090909091,0.00045009897901360647,
-1.9e-08,0.005629090909090908,0.000395612298733357,
-1.8e-08,0.005621818181818183,0.00047475926914212384,
-1.7e-08,0.005679999999999999,0.00039839678713563957,
-1.6e-08,0.005650909090909091,0.0004843439799451324,
-1.5e-08,0.005658181818181818,0.00043831080711792135,
-1.4e-08,0.005701818181818182,0.00042345762909217226,
-1.3e-08,0.005716363636363636,0.0004223570226070055,
-1.2e-08,0.005730909090909091,0.0003323087283071133,
-1.1e-08,0.005723636363636364,0.0004021759000057743,
-1e-08,0.00576,0.0003541750979388584,
-9e-09,0.005723636363636364,0.00034754201838835903,
-8e-09,0.005759999999999999,0.0003853310265213534,
-7e-09,0.0057672727272727285,0.00042400686100795373,
-6e-09,0.005767272727272727,0.00039428646715531366,
-5e-09,0.005825454545454545,0.00035021032641438873,
-4e-09,0.005839999999999999,0.0004322961947554014,
-3e-09,0.005745454545454545,0.0004379124030297301,
-2e-09,0.005818181818181819,0.00044122144512292636,
-1e-09,0.00576,0.00044828562323590064,
-0.0,0.005847272727272728,0.0004417485916013973,
1e-09,0.005781818181818182,0.0004610817320566533,
2e-09,0.005840000000000001,0.0004567712775558463,
3e-09,0.005745454545454545,0.0004903134433474905,
4e-09,0.005825454545454545,0.0004408256715837598,
5e-09,0.005869090909090908,0.0005261455035530484,
6e-09,0.005847272727272728,0.0004446367260830105,
7e-09,0.005818181818181819,0.0004906693017057045,
8e-09,0.005861818181818182,0.00047205546669471324,
9e-09,0.005774545454545455,0.00045087389891994506,
1e-08,0.005818181818181819,0.00037878273935907313,
1.1e-08,0.005839999999999999,0.00040634960317440953,
1.2e-08,0.005803636363636364,0.00035663069770485904,
1.3e-08,0.00581090909090909,0.0003857837359312739,
1.4e-08,0.005832727272727272,0.00035679380345210324,
1.5e-08,0.00581090909090909,0.00032253541031813997,
1.6e-08,0.005847272727272729,0.00039102662080965563,
1.7e-08,0.005832727272727272,0.00041792561321581876,
1.8e-08,0.005905454545454546,0.000352033056299082,
1.9e-08,0.005890909090909091,0.0003436700320206737,
2e-08,0.005890909090909092,0.000308332760032227,
2.1e-08,0.005890909090909091,0.00032647984763089263,
2.2e-08,0.0058836363636363635,0.00041161323417190373,
2.3e-08,0.005898181818181817,0.00045126085985421304,
2.4e-08,0.005890909090909091,0.00031245654243284925,
2.5e-08,0.005854545454545454,0.0003964937234399466,
2.6e-08,0.0058618181818181824,0.0003838181387537118,
2.7e-08,0.00592,0.00035597752738059183,
2.8e-08,0.005876363636363637,0.0003859345210595375,
2.9e-08,0.005912727272727273,0.0003045354136743676,
3e-08,0.005832727272727273,0.0003307292218444239,
3.1e-08,0.005774545454545454,0.000344684308791788,
3.2e-08,0.005825454545454544,0.00038169002178112103,
3.3e-08,0.005832727272727272,0.0004101972917777714,
3.4e-08,0.005774545454545454,0.00036976651109487014,
3.5e-08,0.0057818181818181805,0.0003719628524951968,
3.6e-08,0.0057309090909090895,0.0004114718591946367,
3.7e-08,0.005701818181818182,0.00047475926914212373,
3.8e-08,0.005672727272727273,0.00048193549172251065,
3.9e-08,0.005745454545454545,0.0005194682595955914,
4e-08,0.005650909090909091,0.0004960938327666361,
4.1e-08,0.005600000000000001,0.0004918536367660607,
4.2e-08,0.0056,0.0004866210024238575,
4.3e-08,0.005578181818181819,0.0005307695956216442,
4.4e-08,0.005629090909090909,0.0005870852501205347,
4.5e-08,0.0056145454545454545,0.0005733474275927928,
4.6e-08,0.005541818181818182,0.0006008963002352101,
4.7e-08,0.005585454545454545,0.0005941778123821797,
4.8e-08,0.005498181818181818,0.0006826685606034335,
4.9e-08,0.0055927272727272735,0.0006434452720953184,
5e-08,0.005476363636363637,0.0005850003885002595,
5.1e-08,0.005527272727272727,0.0006232349622588725,
5.2e-08,0.005527272727272728,0.0006232349622588726,
5.3e-08,0.005527272727272727,0.0007078572018294494,
5.4e-08,0.005512727272727273,0.0006716709150929629,
5.5e-08,0.005541818181818182,0.0005987623599027946,
5.6e-08,0.00552,0.000666453299189073,
5.7e-08,0.0055345454545454534,0.0006256574723658885,
5.8e-08,0.005592727272727273,0.0005751711207821705,
5.9e-08,0.0055345454545454534,0.0006448001804646713,
6e-08,0.0055127272727272724,0.0006707173906958267,
6.1e-08,0.005512727272727273,0.0006065820786850022,
6.2e-08,0.0054909090909090906,0.0006322255063733912,
6.3e-08,0.005520000000000001,0.000713750656742255,
6.4e-08,0.005541818181818182,0.0006910545301467632,
6.5e-08,0.005534545454545455,0.0006487582544579089,
6.6e-08,0.005520000000000001,0.0006587260432076448,
6.7e-08,0.005425454545454546,0.0006448001804646716,
6.8e-08,0.005454545454545454,0.0006662786749756238,
6.9e-08,0.00541090909090909,0.0006230482251873373,
7e-08,0.00544,0.0005911345024611572,
7.1e-08,0.0054690909090909096,0.0006199589429221027,
7.2e-08,0.0054399999999999995,0.0005856961669671401,
7.3e-08,0.005389090909090909,0.000615815793000708,
7.4e-08,0.005367272727272727,0.0005894589198424419,
7.5e-08,0.0054181818181818185,0.0005691716469013225,
7.6e-08,0.00536,0.0005846024290062435,
7.7e-08,0.005396363636363637,0.0006210840961942711,
7.8e-08,0.005396363636363636,0.0005089454337602946,
7.9e-08,0.0053672727272727275,0.0005605192397962966,
8e-08,0.005381818181818181,0.0006051416062677923,
8.1e-08,0.005345454545454545,0.0005898536027924835,
8.2e-08,0.005323636363636363,0.0005817090806799003,
8.3e-08,0.005294545454545454,0.0006037940648327648,
8.4e-08,0.005229090909090909,0.0006032156255511713,
8.5e-08,0.005301818181818182,0.000639090262510988,
8.6e-08,0.0051927272727272725,0.0005784996267775963,
8.7e-08,0.005294545454545454,0.0006111687759754033,
8.8e-08,0.005272727272727272,0.0006118347964784432,
8.9e-08,0.005258181818181818,0.0005901494417826417,
9e-08,0.005272727272727273,0.0005673286685703606,
9.1e-08,0.0052654545454545445,0.0006122150543128392,
9.2e-08,0.005243636363636364,0.0005546759905976233,
9.3e-08,0.005272727272727273,0.0005707029158693849,
9.4e-08,0.005316363636363636,0.0005558286197610327,
9.5e-08,0.0052945454545454546,0.0005376311679276721,
9.6e-08,0.005258181818181818,0.0005987623599027946,
9.7e-08,0.005287272727272727,0.000540760407372635,
9.8e-08,0.005323636363636363,0.0005672261053102673,
9.9e-08,0.005309090909090908,0.0005827084098492924,
1e-07,0.00528,0.000600799467376595,
1.01e-07,0.005352727272727273,0.0006012834757265647,
1.02e-07,0.005294545454545455,0.0005505699526193496,
1.03e-07,0.00533090909090909,0.0005859941048415856,
1.04e-07,0.005280000000000001,0.000657753753315023,
1.05e-07,0.005330909090909091,0.0005989566686406379,
1.06e-07,0.005236363636363636,0.0005817090806799001,
1.07e-07,0.00522909090909091,0.0005429079948841158,
1.08e-07,0.005272727272727273,0.00051778549437177,
1.09e-07,0.005279999999999999,0.000530659966456864,
1.1e-07,0.005221818181818182,0.0005343747408292833,
1.11e-07,0.0051927272727272725,0.0004859030954643304,
1.12e-07,0.005170909090909091,0.0005614526613251477,
1.13e-07,0.0052,0.00048133148660772237,
1.14e-07,0.0052,0.0004995998398718718,
1.15e-07,0.005141818181818181,0.0005086023629873966,
1.16e-07,0.00512,0.0004944491884915983,
1.17e-07,0.005112727272727272,0.0004963283370731699,
1.18e-07,0.005076363636363637,0.0005127040613701578,
1.19e-07,0.005069090909090909,0.0005522581741442049,
1.2e-07,0.0050472727272727275,0.00047659397623324846,
1.21e-07,0.005054545454545454,0.0004290539275280821,
1.22e-07,0.005054545454545454,0.0004379124030297299,
1.23e-07,0.005054545454545454,0.0004290539275280821,
1.24e-07,0.005054545454545456,0.00041076425444197637,
1.25e-07,0.005032727272727273,0.00039265992688561726,
1.26e-07,0.005018181818181818,0.00032415484515330585,
1.27e-07,0.005025454545454546,0.00032949548210449377,
1.28e-07,0.00501090909090909,0.0003205449904601397,
1.29e-07,0.0050254545454545465,0.0003465361059504086,
1.3e-07,0.005054545454545454,0.0003073878213711025,
1.31e-07,0.005083636363636363,0.0003363115438777781,
1.32e-07,0.0050472727272727275,0.0002849944178081709,
1.33e-07,0.005105454545454546,0.00028356176175089743,
1.34e-07,0.005061818181818182,0.00031817662333421615,
1.35e-07,0.005076363636363637,0.0003207264481539597,
1.36e-07,0.005039999999999999,0.00029065443399335926,
1.37e-07,0.005018181818181818,0.00031615876333950264,
1.38e-07,0.005018181818181818,0.0002375633886699793,
1.39e-07,0.005054545454545456,0.0002474010362291814,
1.4e-07,0.005076363636363637,0.00022446704556672583,
1.41e-07,0.005032727272727273,0.00030030287741181927,
1.42e-07,0.005010909090909091,0.00021842410789354495,
1.43e-07,0.005018181818181819,0.00024024230192945558,
1.44e-07,0.005003636363636364,0.0002802596198981483,
1.45e-07,0.004952727272727273,0.0002827398418720261,
1.46e-07,0.005010909090909092,0.00031652660379356893,
1.47e-07,0.004989090909090909,0.00037739778869131036,
1.48e-07,0.005003636363636364,0.00036724032260286257,
1.49e-07,0.00496,0.0003431617694324357,
1.5e-07,0.004967272727272727,0.0003440084565556758,
1.51e-07,0.004945454545454546,0.00032754735951808975,
1.52e-07,0.004945454545454545,0.00031152411259366874,
1.53e-07,0.004916363636363636,0.0003654934398117901,
1.54e-07,0.00490909090909091,0.00038245142294034015,
1.55e-07,0.004916363636363637,0.00037070939365688404,
1.56e-07,0.0048509090909090915,0.0003988346661325855,
1.57e-07,0.004887272727272728,0.0003673987182637117,
1.58e-07,0.004880000000000001,0.0003431617694324356,
1.59e-07,0.00488,0.00039354796403996326,
1.6e-07,0.0048,0.0003450217384455652,
1.61e-07,0.004741818181818182,0.00035793346258259197,
1.62e-07,0.004749090909090909,0.0003303771948986355,
1.63e-07,0.004763636363636363,0.0003809270987281616,
1.64e-07,0.004661818181818182,0.0004064927596358436,
1.65e-07,0.004669090909090908,0.00036882121808417005,
1.66e-07,0.004618181818181818,0.0003787827393590733,
1.67e-07,0.004632727272727273,0.0003959063250086039,
1.68e-07,0.004552727272727272,0.00039590632500860376,
1.69e-07,0.004523636363636363,0.0003305532552334867,
1.7e-07,0.00456,0.00029502542263337256,
1.71e-07,0.004509090909090908,0.0003399251254454293,
1.72e-07,0.004516363636363635,0.00027796664286466915,
1.73e-07,0.004559999999999999,0.00033561883141444845,
1.74e-07,0.004472727272727273,0.00033072922184442405,
1.75e-07,0.004429090909090909,0.0003582584135914897,
1.76e-07,0.004429090909090909,0.0002868258895376966,
1.77e-07,0.004334545454545455,0.00038502892453330396,
1.78e-07,0.004370909090909091,0.00036181361349331637,
1.79e-07,0.004327272727272727,0.0003621350827824034,
1.8e-07,0.004334545454545455,0.00039325217447240237,
1.81e-07,0.004327272727272727,0.0003893864637886353,
1.82e-07,0.004327272727272727,0.0003810798055287347,
1.83e-07,0.004261818181818182,0.00037538828382937536,
1.84e-07,0.004269090909090909,0.00039399123202057544,
1.85e-07,0.004218181818181819,0.00047340929821494167,
1.86e-07,0.004290909090909091,0.00041457097210138914,
1.87e-07,0.0041818181818181815,0.00041118896341750663,
1.88e-07,0.0041090909090909095,0.0004414850970407619,
1.89e-07,0.0041818181818181815,0.00043831080711792124,
1.9e-07,0.004101818181818181,0.00045126085985421283,
1.91e-07,0.004152727272727272,0.0005324113242426555,
1.92e-07,0.0041090909090909095,0.00047634975691091826,
1.93e-07,0.004087272727272727,0.0004963283370731699,
1.94e-07,0.004109090909090909,0.0005452605715702271,
1.95e-07,0.004029090909090909,0.0005557239340797649,
1.96e-07,0.004065454545454545,0.000506998296572358,
1.97e-07,0.004036363636363636,0.0005406528040669487,
1.98e-07,0.004036363636363636,0.0005783990443849769,
1.99e-07,0.004065454545454545,0.000537631167927672,
2e-07,0.004014545454545455,0.0005194682595955914,
2.01e-07,0.0040072727272727265,0.0005190200556643434,
2.02e-07,0.00405090909090909,0.000570498984143785,
2.03e-07,0.003978181818181818,0.0005601038864678263,
2.04e-07,0.003956363636363636,0.0005717214833688293,
2.05e-07,0.004029090909090909,0.000548770526640317,
2.06e-07,0.0038981818181818184,0.0005923144128217409,
2.07e-07,0.0038763636363636366,0.0006001211998800364,
2.08e-07,0.0039345454545454545,0.0005711105608612686,
2.09e-07,0.0038909090909090907,0.000535788289260871,
2.1e-07,0.00384,0.000593295878967653,
2.11e-07,0.0039054545454545457,0.0005952539564986298,
2.12e-07,0.0038327272727272724,0.0006334207276225008,
2.13e-07,0.0038836363636363643,0.0006127849986295802,
2.14e-07,0.003847272727272727,0.0006384526749742836,
2.15e-07,0.0037890909090909086,0.0006189257555709657,
2.16e-07,0.003818181818181818,0.0005691716469013223,
2.17e-07,0.003825454545454546,0.0006710642836027504,
2.18e-07,0.003803636363636363,0.0005225949239568391,
2.19e-07,0.0037963636363636368,0.0006106926023339849,
2.2e-07,0.0037454545454545453,0.0005597921692264664,
2.21e-07,0.00370909090909091,0.0005591682134287418,
2.22e-07,0.0037236363636363634,0.0005672261053102673,
2.23e-07,0.003716363636363636,0.0005139508289179565,
2.24e-07,0.0036727272727272733,0.0005190200556643434,
2.25e-07,0.003716363636363636,0.0005893602078062741,
2.26e-07,0.0037018181818181816,0.00047878634445477214,
2.27e-07,0.0036654545454545455,0.00046209011321091115,
2.28e-07,0.0037018181818181824,0.00045829724375820056,
2.29e-07,0.003687272727272727,0.0004344442636079088,
2.3e-07,0.0036945454545454547,0.0004123193819447161,
2.31e-07,0.0036654545454545455,0.00041231938194471616,
2.32e-07,0.0036727272727272724,0.00039265992688561715,
2.33e-07,0.003709090909090909,0.0003600404017733161,
2.34e-07,0.0036799999999999997,0.00036309778297312687,
2.35e-07,0.003658181818181818,0.000373679493197531,
2.36e-07,0.0036218181818181813,0.00030377024810926374,
2.37e-07,0.0035854545454545458,0.00037832165246952593,
2.38e-07,0.003585454545454546,0.0003502103264143887,
2.39e-07,0.003578181818181818,0.00033579214350005826,
2.4e-07,0.003541818181818182,0.00031208390480183946,
2.41e-07,0.003585454545454545,0.00032361593398235616,
2.42e-07,0.0035781818181818176,0.0003632579849588493,
2.43e-07,0.0035999999999999995,0.0003356188314144485,
2.44e-07,0.0035781818181818176,0.0003543393340237062,
2.45e-07,0.003614545454545454,0.00038169002178112124,
2.46e-07,0.0035999999999999995,0.0003595552808679076,
2.47e-07,0.003614545454545454,0.0004123193819447161,
2.48e-07,0.003614545454545454,0.00040763620144348414,
2.49e-07,0.0036363636363636364,0.00039737319303830064,
2.5e-07,0.0035854545454545458,0.000429053927528082,
2.51e-07,0.0035927272727272726,0.00037939665019846744,
2.52e-07,0.003614545454545455,0.0004013069557424499,
2.53e-07,0.003570909090909091,0.0004036199832876104,
2.54e-07,0.0035927272727272726,0.00039428646715531355,
2.55e-07,0.0035563636363636366,0.0004253768382804292,
2.56e-07,0.003549090909090909,0.00039236346785740756,
2.57e-07,0.003505454545454545,0.0004903134433474904,
2.58e-07,0.0034909090909090914,0.00044724611894245755,
2.59e-07,0.0035272727272727274,0.0005165479824583753,
2.6e-07,0.0034909090909090905,0.000529782116448914,
2.61e-07,0.003512727272727272,0.0005128175291288492,
2.62e-07,0.0035200000000000006,0.0005282423686150137,
2.63e-07,0.0033454545454545456,0.000478421647427531,
2.64e-07,0.0034181818181818176,0.00045829724375820067,
2.65e-07,0.0033818181818181816,0.0005271397951552922,
2.66e-07,0.00344,0.00045396035069155533,
2.67e-07,0.003367272727272727,0.00045740771548129585,
2.68e-07,0.0033672727272727274,0.0004845841703789117,
2.69e-07,0.0033309090909090914,0.0004458128429162745,
2.7e-07,0.003352727272727273,0.0004431950114586333,
2.71e-07,0.0033309090909090914,0.00043269976994342253,
2.72e-07,0.0033745454545454547,0.0004593117380682457,
2.73e-07,0.003381818181818182,0.00042194355503593554,
2.74e-07,0.003374545454545454,0.0004890064137895052,
2.75e-07,0.003338181818181817,0.00046522721721365746,
2.76e-07,0.0032945454545454545,0.0005182347660349243,
2.77e-07,0.003338181818181818,0.00048145234825096,
2.78e-07,0.003272727272727273,0.00048326164567635425,
2.79e-07,0.00328,0.000510999021525482,
2.8e-07,0.0032945454545454545,0.0005528899282201411,
2.81e-07,0.0032581818181818185,0.0005714161037600914,
2.82e-07,0.003272727272727273,0.0005850998360808335,
2.83e-07,0.003272727272727273,0.0005407604073726349,
2.84e-07,0.0032945454545454554,0.0005423718952225243,
2.85e-07,0.0033309090909090914,0.0005603116016192158,
2.86e-07,0.0033018181818181822,0.0005758787751223027,
2.87e-07,0.003309090909090909,0.0006452511843531097,
2.88e-07,0.003280000000000001,0.0005867878662685519,
2.89e-07,0.003272727272727273,0.0006374494632375323,
2.9e-07,0.003229090909090909,0.0006724500657365503,
2.91e-07,0.0032145454545454543,0.0005777951823330414,
2.92e-07,0.003236363636363637,0.0006001211998800364,
2.93e-07,0.003236363636363637,0.0006668024104226486,
2.94e-07,0.0031490909090909095,0.0006021537103672873,
2.95e-07,0.003141818181818182,0.000639090262510988,
2.96e-07,0.0031636363636363633,0.0006512645042879695,
2.97e-07,0.0031490909090909095,0.0006372668914270464,
2.98e-07,0.0031272727272727272,0.0006384526749742836,
2.99e-07,0.0031418181818181827,0.0005367647190681999,
3e-07,0.003098181818181819,0.0006040830767670649,
3.01e-07,0.0031490909090909095,0.0005903465854132561,
3.02e-07,0.0030690909090909098,0.0005693760540355478,
3.03e-07,0.003090909090909091,0.0005614526613251477,
3.04e-07,0.0030400000000000006,0.000534265851426048,
3.05e-07,0.003032727272727273,0.00040390818038487183,
3.06e-07,0.003025454545454546,0.0005006468543067785,
3.07e-07,0.0029818181818181823,0.0005123635073230368,
3.08e-07,0.0029745454545454545,0.00046485188256827867,
3.09e-07,0.002952727272727273,0.0004989006095223959,
3.1e-07,0.002952727272727273,0.00044029742013986206,
3.11e-07,0.0029381818181818185,0.0004734092982149418,
3.12e-07,0.0029381818181818185,0.0004264696514833894,
3.13e-07,0.002952727272727273,0.00047659397623324846,
3.14e-07,0.0029600000000000004,0.00044542114902640183,
3.15e-07,0.0029672727272727277,0.00044893409113345154,
3.16e-07,0.002923636363636364,0.00040058139565568265,
3.17e-07,0.0029018181818181816,0.00045267688657182805,
3.18e-07,0.0028654545454545456,0.00042000865791942037,
3.19e-07,0.002850909090909091,0.0004429323773547051,
3.2e-07,0.002785454545454546,0.0004200086579194205,
3.21e-07,0.002872727272727273,0.0003926599268856171,
3.22e-07,0.0028072727272727273,0.00041019729177777143,
3.23e-07,0.0027709090909090912,0.0004083492266542095,
3.24e-07,0.0027636363636363635,0.0004100554286257585,
3.25e-07,0.002814545454545455,0.0004335057931876721,
3.26e-07,0.002770909090909091,0.00049220838159167,
3.27e-07,0.0027563636363636362,0.0004100554286257586,
3.28e-07,0.0027563636363636362,0.00041931545946393946,
3.29e-07,0.0027127272727272725,0.0005065390588906429,
3.3e-07,0.0027127272727272725,0.00044174859160139743,
3.31e-07,0.002727272727272727,0.0004739006416769429,
3.32e-07,0.002749090909090909,0.0004999490883170915,
3.33e-07,0.0027127272727272725,0.00046572719287348697,
3.34e-07,0.0027563636363636362,0.0005127040613701579,
3.35e-07,0.002749090909090909,0.0005693760540355478,
3.36e-07,0.0027127272727272725,0.000600218142163179,
3.37e-07,0.0027345454545454543,0.0006163824078664744,
3.38e-07,0.0026981818181818183,0.0006249130848656985,
3.39e-07,0.0027127272727272725,0.0006076362548283456,
3.4e-07,0.0027127272727272725,0.0006414528963079193,
3.41e-07,0.002690909090909091,0.0005476030413621632,
3.42e-07,0.002676363636363637,0.0005926090233412368,
3.43e-07,0.0026109090909090913,0.0005827084098492923,
3.44e-07,0.0026472727272727273,0.000562798203783397,
3.45e-07,0.0026472727272727273,0.0005796048810886759,
3.46e-07,0.002603636363636364,0.0005051588409059615,
3.47e-07,0.0026400000000000004,0.0005437646549749257,
3.48e-07,0.0026545454545454546,0.000588767588040708,
3.49e-07,0.002669090909090909,0.0005487705266403171,
3.5e-07,0.0026836363636363633,0.0006138285221016164,
3.51e-07,0.002669090909090909,0.0005892614792340418,
3.52e-07,0.002676363636363636,0.0005926090233412368,
3.53e-07,0.002749090909090909,0.0005816090533245601,
3.54e-07,0.0027199999999999998,0.0006155322899734831,
3.55e-07,0.002727272727272727,0.0005840049812988055,
3.56e-07,0.0027272727272727275,0.0005729413741228837,
3.57e-07,0.0027054545454545456,0.0005540462730921243,
3.58e-07,0.0027272727272727275,0.0005905436632306016,
3.59e-07,0.00264,0.0006103113959283408,
3.6e-07,0.002712727272727273,0.0005202516873416349,
3.61e-07,0.002698181818181818,0.0005725350326716817,
3.62e-07,0.002690909090909091,0.0005440855547697355,
3.63e-07,0.0026472727272727273,0.0005395755907950416,
3.64e-07,0.0025890909090909094,0.0005659938965298928,
3.65e-07,0.002618181818181818,0.000500995372869215,
3.66e-07,0.002618181818181818,0.0004919719134629168,
3.67e-07,0.0026181818181818185,0.0004997162831411075,
3.68e-07,0.0025672727272727275,0.0005650679766026547,
3.69e-07,0.0026545454545454546,0.000474391476238004,
3.7e-07,0.002676363636363637,0.0004131651661810983,
3.71e-07,0.002625454545454546,0.0004607030200978422,
3.72e-07,0.0026763636363636364,0.0004283753664083109,
3.73e-07,0.0025963636363636367,0.0004328342113852076,
3.74e-07,0.002625454545454546,0.00042755967153985973,
3.75e-07,0.002632727272727273,0.00042851116459413077,
3.76e-07,0.002581818181818182,0.0004638495053747106,
3.77e-07,0.0026109090909090913,0.0004371145054892265,
3.78e-07,0.0026109090909090913,0.0003841211929965475,
3.79e-07,0.0026181818181818185,0.00043390824333764815,
3.8e-07,0.00256,0.00039839678713563946,
3.81e-07,0.002552727272727273,0.0004039081803848719,
3.82e-07,0.002552727272727273,0.000465727192873487,
3.83e-07,0.002574545454545455,0.0005157589288875887,
3.84e-07,0.0025963636363636367,0.0004544727214536144,
3.85e-07,0.0025454545454545456,0.0004154121720981136,
3.86e-07,0.0025454545454545456,0.00042304523721142724,
3.87e-07,0.0024872727272727273,0.00044319501145863343,
3.88e-07,0.0025963636363636367,0.0004162516721233136,
3.89e-07,0.002581818181818182,0.00039854280025658934,
3.9e-07,0.0025672727272727275,0.0003777059943683952,
3.91e-07,0.0025672727272727275,0.0003793966501984674,
3.92e-07,0.00256,0.00042783174262787005,
3.93e-07,0.002530909090909091,0.00041457097210138925,
3.94e-07,0.002574545454545455,0.000394876275214494,
3.95e-07,0.0025672727272727275,0.0004054896030502117,
3.96e-07,0.0024872727272727273,0.00038773936888304006,
3.97e-07,0.002501818181818182,0.00040491525488225755,
3.98e-07,0.00248,0.00041722895393296963,
3.99e-07,0.0023927272727272725,0.0004148515616239357,
4e-07,0.00248,0.0004539603506915555,
4.01e-07,0.0024654545454545454,0.0004863818178419839,
4.02e-07,0.002458181818181818,0.0004111889634175067,
4.03e-07,0.002392727272727273,0.0005177854943717699,
4.04e-07,0.002407272727272727,0.00043444426360790886,
4.05e-07,0.0024218181818181817,0.0004397685341590092,
4.06e-07,0.00248,0.0004944491884915982,
4.07e-07,0.002429090909090909,0.0004790293215546319,
4.08e-07,0.0024,0.00044253813395005864,
4.09e-07,0.0024218181818181817,0.0005271397951552923,
4.1e-07,0.0024872727272727273,0.0004924447361702816,
4.11e-07,0.0024509090909090913,0.0005212572214455076,
4.12e-07,0.002429090909090909,0.0005125905684940867,
4.13e-07,0.0024654545454545454,0.0004349796233472009,
4.14e-07,0.002429090909090909,0.00042524003916504725,
4.15e-07,0.0025163636363636365,0.0004778132004721664,
4.16e-07,0.0024218181818181817,0.00046797047303901953,
4.17e-07,0.0024436363636363635,0.0004697078395614178,
4.18e-07,0.002385454545454545,0.00042755967153985984,
