Counts	 
22 	
31 	
46 	
36 	
41 	
37 	
33 	
52 	
54 	
56 	
54 	
78 	
105 	
84 	
89 	
107 	
122 	
123 	
160 	
185 	
171 	
175 	
204 	
195 	
231 	
275 	
274 	
270 	
274 	
295 	
301 	
376 	
360 	
348 	
380 	
380 	
384 	
428 	
434 	
447 	
415 	
438 	
478 	
470 	
499 	
506 	
511 	
537 	
496 	
531 	
535 	
458 	
492 	
486 	
520 	
537 	
510 	
520 	
500 	
506 	
477 	
520 	
520 	
537 	
533 	
547 	
567 	
515 	
506 	
542 	
515 	
546 	
546 	
511 	
504 	
538 	
540 	
542 	
555 	
532 	
568 	
555 	
528 	
542 	
544 	
532 	
547 	
584 	
564 	
532 	
530 	
554 	
574 	
568 	
567 	
552 	
562 	
544 	
589 	
532 	
583 	
563 	
579 	
556 	
534 	
565 	
613 	
593 	
593 	
596 	
565 	
567 	
610 	
602 	
613 	
582 	
631 	
607 	
635 	
662 	
600 	
634 	
633 	
649 	
630 	
648 	
642 	
605 	
651 	
680 	
611 	
656 	
681 	
644 	
651 	
684 	
658 	
686 	
637 	
648 	
665 	
642 	
698 	
679 	
645 	
669 	
655 	
701 	
710 	
684 	
718 	
662 	
670 	
702 	
710 	
682 	
688 	
663 	
678 	
659 	
696 	
680 	
750 	
698 	
658 	
650 	
725 	
668 	
699 	
696 	
731 	
736 	
750 	
805 	
675 	
680 	
692 	
703 	
751 	
704 	
721 	
748 	
710 	
728 	
756 	
750 	
727 	
694 	
795 	
717 	
759 	
750 	
815 	
769 	
802 	
761 	
785 	
760 	
731 	
765 	
778 	
793 	
761 	
754 	
781 	
739 	
746 	
786 	
767 	
728 	
787 	
778 	
718 	
728 	
709 	
723 	
724 	
735 	
716 	
638 	
695 	
714 	
729 	
738 	
725 	
711 	
775 	
679 	
698 	
658 	
694 	
739 	
750 	
668 	
736 	
677 	
700 	
730 	
698 	
694 	
722 	
749 	
730 	
761 	
709 	
690 	
721 	
767 	
711 	
741 	
753 	
751 	
787 	
783 	
821 	
740 	
746 	
761 	
733 	
766 	
804 	
849 	
782 	
823 	
868 	
887 	
832 	
875 	
841 	
857 	
826 	
913 	
916 	
909 	
950 	
892 	
950 	
915 	
972 	
961 	
974 	
914 	
905 	
1001 	
947 	
965 	
907 	
946 	
951 	
954 	
992 	
973 	
1003 	
964 	
980 	
956 	
953 	
915 	
1010 	
951 	
958 	
952 	
984 	
970 	
962 	
904 	
948 	
916 	
966 	
970 	
978 	
945 	
929 	
869 	
933 	
852 	
904 	
918 	
866 	
905 	
956 	
856 	
835 	
859 	
891 	
853 	
808 	
910 	
823 	
849 	
857 	
820 	
794 	
816 	
801 	
792 	
809 	
779 	
793 	
747 	
826 	
792 	
732 	
764 	
777 	
717 	
761 	
740 	
733 	
717 	
707 	
738 	
716 	
708 	
664 	
699 	
729 	
695 	
722 	
699 	
658 	
603 	
664 	
653 	
604 	
652 	
611 	
585 	
612 	
642 	
603 	
620 	
581 	
624 	
595 	
530 	
650 	
587 	
540 	
564 	
585 	
572 	
586 	
584 	
568 	
529 	
518 	
518 	
502 	
506 	
500 	
483 	
489 	
496 	
446 	
495 	
502 	
517 	
512 	
517 	
480 	
469 	
479 	
469 	
474 	
461 	
482 	
485 	
451 	
453 	
461 	
496 	
487 	
438 	
455 	
445 	
464 	
458 	
497 	
485 	
459 	
444 	
470 	
452 	
427 	
482 	
446 	
478 	
458 	
416 	
416 	
396 	
458 	
431 	
481 	
421 	
383 	
424 	
442 	
401 	
397 	
421 	
430 	
415 	
443 	
400 	
389 	
408 	
397 	
384 	
411 	
393 	
395 	
403 	
357 	
400 	
379 	
336 	
403 	
359 	
420 	
335 	
349 	
383 	
430 	
332 	
345 	
316 	
352 	
363 	
335 	
340 	
298 	
336 	
309 	
358 	
315 	
287 	
325 	
298 	
304 	
285 	
297 	
314 	
302 	
285 	
311 	
274 	
306 	
270 	
272 	
259 	
253 	
234 	
252 	
259 	
247 	
261 	
243 	
186 	
244 	
226 	
214 	
220 	
198 	
222 	
196 	
188 	
186 	
200 	
187 	
192 	
190 	
185 	
189 	
214 	
154 	
153 	
173 	
139 	
159 	
167 	
151 	
150 	
140 	
126 	
130 	
139 	
130 	
118 	
131 	
129 	
108 	
136 	
130 	
105 	
143 	
107 	
120 	
114 	
112 	
87 	
127 	
107 	
94 	
122 	
103 	
97 	
106 	
94 	
103 	
92 	
106 	
90 	
107 	
89 	
105 	
94 	
105 	
115 	
82 	
105 	
90 	
98 	
96 	
79 	
81 	
95 	
122 	
98 	
76 	
93 	
84 	
88 	
78 	
90 	
93 	
74 	
95 	
87 	
81 	
81 	
81 	
81 	
68 	
92 	
72 	
73 	
83 	
70 	
87 	
83 	
72 	
76 	
75 	
86 	
85 	
63 	
75 	
79 	
79 	
69 	
57 	
72 	
62 	
79 	
72 	
94 	
86 	
79 	
94 	
88 	
76 	
83 	
72 	
72 	
85 	
85 	
78 	
89 	
79 	
88 	
80 	
71 	
84 	
89 	
101 	
93 	
124 	
81 	
114 	
89 	
101 	
117 	
126 	
107 	
117 	
125 	
127 	
135 	
145 	
156 	
159 	
162 	
161 	
181 	
164 	
175 	
194 	
213 	
211 	
224 	
225 	
218 	
234 	
240 	
263 	
261 	
305 	
315 	
278 	
341 	
317 	
371 	
329 	
404 	
359 	
406 	
405 	
427 	
454 	
430 	
464 	
510 	
512 	
537 	
477 	
524 	
531 	
515 	
603 	
576 	
591 	
619 	
618 	
604 	
610 	
614 	
676 	
634 	
655 	
658 	
678 	
647 	
673 	
658 	
685 	
738 	
738 	
715 	
698 	
671 	
761 	
727 	
718 	
731 	
739 	
682 	
697 	
778 	
726 	
753 	
732 	
745 	
729 	
765 	
768 	
736 	
754 	
705 	
722 	
724 	
743 	
701 	
747 	
679 	
709 	
663 	
692 	
709 	
682 	
658 	
604 	
645 	
637 	
579 	
597 	
596 	
531 	
526 	
566 	
532 	
510 	
526 	
487 	
454 	
445 	
438 	
428 	
420 	
378 	
407 	
360 	
354 	
314 	
344 	
286 	
298 	
265 	
248 	
253 	
243 	
196 	
217 	
202 	
209 	
194 	
142 	
163 	
143 	
133 	
125 	
160 	
122 	
130 	
90 	
102 	
88 	
95 	
82 	
78 	
77 	
58 	
78 	
67 	
68 	
69 	
63 	
66 	
50 	
53 	
56 	
69 	
66 	
62 	
50 	
41 	
40 	
47 	
52 	
36 	
65 	
51 	
37 	
59 	
45 	
45 	
49 	
46 	
44 	
52 	
38 	
50 	
41 	
52 	
43 	
50 	
33 	
45 	
48 	
38 	
45 	
54 	
36 	
47 	
50 	
48 	
44 	
41 	
53 	
59 	
46 	
46 	
52 	
36 	
45 	
54 	
45 	
53 	
42 	
48 	
53 	
61 	
49 	
43 	
35 	
38 	
55 	
61 	
45 	
40 	
45 	
59 	
41 	
42 	
39 	
52 	
50 	
43 	
55 	
46 	
38 	
47 	
60 	
41 	
49 	
55 	
43 	
52 	
47 	
52 	
61 	
52 	
49 	
54 	
36 	
45 	
52 	
53 	
50 	
46 	
40 	
48 	
54 	
43 	
41 	
42 	
47 	
57 	
50 	
50 	
56 	
53 	
52 	
38 	
48 	
51 	
43 	
53 	
49 	
54 	
43 	
51 	
53 	
60 	
46 	
55 	
45 	
44 	
53 	
50 	
56 	
49 	
54 	
41 	
41 	
48 	
55 	
53 	
40 	
58 	
45 	
47 	
50 	
50 	
44 	
44 	
29 	
43 	
53 	
48 	
48 	
51 	
48 	
50 	
44 	
50 	
44 	
50 	
46 	
56 	
40 	
44 	
55 	
50 	
56 	
38 	
43 	
40 	
57 	
47 	
55 	
