Channel;Counts;
-90;14;
-70;32;
-50;34;
-30;50;
-10;75;
10;94;
30;107;
50;166;
70;193;
90;257;
110;282;
130;343;
150;433;
170;458;
190;531;
210;610;
230;637;
250;695;
270;728;
290;732;
310;765;
330;800;
350;864;
370;870;
390;970;
410;904;
430;974;
450;998;
470;1016;
490;1030;
510;1076;
530;993;
550;1042;
570;1012;
590;1063;
610;1063;
630;1103;
650;1102;
670;1090;
690;1095;
710;1093;
730;1144;
750;1209;
770;1209;
790;1210;
810;1231;
830;1272;
850;1234;
870;1314;
890;1335;
910;1274;
930;1263;
950;1231;
970;1260;
990;1199;
1010;1198;
1030;1204;
1050;1151;
1070;1184;
1090;1108;
1110;1111;
1130;1039;
1150;956;
1170;972;
1190;939;
1210;912;
1230;909;
1250;861;
1270;770;
1290;767;
1310;710;
1330;711;
1350;669;
1370;680;
1390;684;
1410;567;
1430;586;
1450;563;
1470;547;
1490;482;
1510;434;
1530;452;
1550;436;
1570;435;
1590;395;
1610;378;
1630;378;
1650;355;
1670;355;
1690;324;
1710;302;
1730;312;
1750;283;
1770;287;
1790;312;
1810;289;
1830;266;
1850;259;
1870;231;
1890;260;
1910;270;
1930;268;
1950;278;
1970;304;
1990;319;
2010;364;
2030;363;
2050;327;
2070;355;
2090;443;
2110;434;
2130;465;
2150;486;
2170;510;
2190;577;
2210;612;
2230;674;
2250;792;
2270;805;
2290;896;
2310;992;
2330;1087;
2350;1232;
2370;1301;
2390;1356;
2410;1454;
2430;1417;
2450;1513;
2470;1525;
2490;1484;
2510;1434;
2530;1368;
2550;1238;
2570;1087;
2590;1005;
2610;913;
2630;774;
2650;683;
2670;561;
2690;443;
2710;431;
2730;313;
2750;252;
2770;212;
2790;180;
2810;151;
2830;121;
2850;92;
2870;82;
2890;85;
2910;72;
2930;67;
2950;61;
2970;54;
2990;55;
3010;56;
3030;49;
3050;54;
3070;60;
3090;58;
3110;62;
3130;35;
3150;61;
3170;39;
3190;63;
3210;59;
3230;49;
3250;46;
3270;76;
3290;51;
3310;56;
3330;48;
3350;48;
3370;63;
3390;42;
3410;46;
3430;49;
3450;59;
3470;38;
3490;45;
3510;44;
3530;53;
3550;53;
3570;55;
3590;37;
3610;50;
3630;45;
3650;52;
3670;37;
3690;51;
3710;60;
3730;61;
3750;53;
3770;57;
3790;53;
3810;64;
3830;56;
3850;55;
3870;60;
3890;57;
3910;54;
3930;59;
3950;50;
3970;44;
3990;61;
4010;58;
4030;47;
4050;49;
4070;57;
4090;50;
4110;52;
4130;66;
4150;52;
4170;53;
4190;59;
4210;48;
4230;62;
4250;52;
4270;55;
4290;51;
4310;58;
4330;53;
4350;51;
4370;58;
4390;60;
4410;75;
4430;57;
4450;49;
4470;67;
4490;50;
4510;60;
4530;55;
4550;47;
4570;46;
4590;45;
4610;51;
4630;54;
4650;44;
4670;62;
4690;49;
4710;50;
4730;45;
4750;54;
4770;46;
4790;43;
4810;55;
4830;65;
4850;48;
4870;56;
4890;39;
4910;37;
4930;40;
4950;47;
4970;53;
4990;42;
5010;28;
5030;27;
5050;41;
5070;25;
5090;32;
5110;33;
5130;34;
5150;21;
5170;22;
5190;28;
5210;26;
5230;32;
5250;33;
5270;21;
5290;30;
5310;30;
5330;22;
5350;26;
5370;20;
5390;41;
5410;30;
5430;27;
5450;52;
5470;57;
5490;55;
5510;50;
5530;59;
5550;59;
5570;51;
5590;62;
5610;65;
5630;76;
5650;70;
5670;97;
5690;97;
5710;112;
5730;105;
5750;94;
5770;133;
5790;102;
5810;124;
5830;101;
5850;110;
5870;118;
5890;106;
5910;116;
5930;136;
5950;108;
5970;124;
5990;109;
6010;123;
6030;98;
6050;102;
6070;113;
6090;76;
6110;92;
6130;70;
6150;71;
6170;69;
6190;67;
6210;52;
6230;47;
6250;33;
6270;45;
6290;29;
6310;23;
6330;26;
6350;26;
6370;15;
6390;12;
6410;8;
6430;10;
6450;5;
6470;11;
6490;2;
6510;4;
6530;5;
6550;3;
6570;2;
6590;2;
6610;1;
6630;0;
6650;0;
6670;1;
6690;0;
6710;0;
6730;1;
6750;0;
6770;0;
6790;0;
6810;1;
6830;0;
6850;2;
6870;1;
6890;1;
6910;0;
