Channel;Counts;
-90;189;
-70;232;
-50;372;
-30;436;
-10;498;
10;573;
30;577;
50;621;
70;630;
90;663;
110;615;
130;667;
150;625;
170;723;
190;819;
210;894;
230;906;
250;1073;
270;1086;
290;1102;
310;1185;
330;1152;
350;1220;
370;1267;
390;1313;
410;1272;
430;1304;
450;1366;
470;1380;
490;1345;
510;1352;
530;1364;
550;1366;
570;1385;
590;1456;
610;1381;
630;1448;
650;1485;
670;1523;
690;1609;
710;1554;
730;1606;
750;1678;
770;1629;
790;1644;
810;1712;
830;1657;
850;1629;
870;1629;
890;1617;
910;1544;
930;1559;
950;1578;
970;1494;
990;1471;
1010;1435;
1030;1392;
1050;1348;
1070;1261;
1090;1252;
1110;1179;
1130;1095;
1150;1046;
1170;1011;
1190;1008;
1210;942;
1230;885;
1250;803;
1270;754;
1290;753;
1310;767;
1330;727;
1350;701;
1370;671;
1390;598;
1410;609;
1430;557;
1450;551;
1470;551;
1490;528;
1510;465;
1530;472;
1550;450;
1570;469;
1590;467;
1610;363;
1630;424;
1650;394;
1670;412;
1690;380;
1710;365;
1730;428;
1750;408;
1770;412;
1790;408;
1810;426;
1830;455;
1850;502;
1870;495;
1890;508;
1910;532;
1930;532;
1950;614;
1970;672;
1990;661;
2010;689;
2030;841;
2050;895;
2070;927;
2090;1070;
2110;1181;
2130;1323;
2150;1389;
2170;1452;
2190;1566;
2210;1664;
2230;1726;
2250;1700;
2270;1763;
2290;1700;
2310;1705;
2330;1573;
2350;1455;
2370;1308;
2390;1234;
2410;1023;
2430;944;
2450;827;
2470;672;
2490;557;
2510;438;
2530;384;
2550;318;
2570;241;
2590;208;
2610;176;
2630;133;
2650;121;
2670;104;
2690;83;
2710;86;
2730;71;
2750;75;
2770;76;
2790;68;
2810;83;
2830;86;
2850;74;
2870;62;
2890;81;
2910;87;
2930;84;
2950;86;
2970;66;
2990;70;
3010;68;
3030;82;
3050;67;
3070;69;
3090;78;
3110;57;
3130;72;
3150;88;
3170;69;
3190;57;
3210;86;
3230;81;
3250;68;
3270;60;
3290;75;
3310;74;
3330;87;
3350;77;
3370;83;
3390;65;
3410;65;
3430;82;
3450;75;
3470;74;
3490;73;
3510;68;
3530;86;
3550;87;
3570;74;
3590;67;
3610;61;
3630;67;
3650;89;
3670;61;
3690;69;
3710;72;
3730;77;
3750;74;
3770;71;
3790;83;
3810;65;
3830;76;
3850;76;
3870;63;
3890;73;
3910;76;
3930;86;
3950;79;
3970;71;
3990;83;
4010;57;
4030;80;
4050;68;
4070;78;
4090;73;
4110;73;
4130;68;
4150;89;
4170;93;
4190;86;
4210;86;
4230;71;
4250;73;
4270;69;
4290;84;
4310;69;
4330;59;
4350;64;
4370;64;
4390;71;
4410;55;
4430;56;
4450;70;
4470;46;
4490;56;
4510;68;
4530;53;
4550;46;
4570;44;
4590;64;
4610;53;
4630;44;
4650;50;
4670;43;
4690;44;
4710;51;
4730;39;
4750;37;
4770;30;
4790;32;
4810;49;
4830;31;
4850;41;
4870;42;
4890;30;
4910;38;
4930;36;
4950;40;
4970;44;
4990;35;
5010;59;
5030;50;
5050;53;
5070;51;
5090;54;
5110;74;
5130;66;
5150;72;
5170;91;
5190;93;
5210;106;
5230;116;
5250;110;
5270;111;
5290;117;
5310;133;
5330;130;
5350;138;
5370;132;
5390;121;
5410;140;
5430;156;
5450;147;
5470;133;
5490;160;
5510;126;
5530;147;
5550;139;
5570;132;
5590;121;
5610;121;
5630;112;
5650;136;
5670;123;
5690;123;
5710;100;
5730;92;
5750;81;
5770;79;
5790;65;
5810;59;
5830;48;
5850;41;
5870;33;
5890;33;
5910;29;
5930;20;
5950;19;
5970;15;
5990;17;
6010;7;
6030;11;
6050;3;
6070;4;
6090;3;
6110;7;
6130;3;
6150;5;
6170;4;
6190;3;
6210;2;
6230;1;
6250;1;
6270;1;
6290;0;
6310;3;
6330;1;
6350;0;
6370;2;
6390;0;
6410;1;
6430;0;
6450;0;
6470;2;
6490;0;
6510;1;
6530;3;
6550;2;
6570;0;
6590;1;
6610;1;
6630;2;
6650;1;
6670;1;
6690;0;
6710;2;
6730;0;
6750;0;
6770;0;
6790;1;
6810;1;
6830;1;
6850;0;
6870;0;
6890;0;
6910;0;
