Channel;Counts;
-90;33;
-70;37;
-50;74;
-30;94;
-10;186;
10;262;
30;417;
50;590;
70;714;
90;952;
110;1198;
130;1370;
150;1677;
170;1926;
190;2174;
210;2473;
230;2707;
250;2849;
270;3174;
290;3076;
310;3314;
330;3508;
350;3634;
370;3731;
390;3837;
410;3935;
430;4044;
450;3953;
470;4251;
490;4196;
510;4319;
530;4155;
550;4340;
570;4285;
590;4415;
610;4402;
630;4436;
650;4356;
670;4475;
690;4437;
710;4542;
730;4732;
750;4761;
770;4826;
790;4932;
810;5036;
830;5094;
850;5111;
870;5068;
890;4966;
910;5061;
930;4991;
950;5035;
970;4849;
990;4845;
1010;4681;
1030;4713;
1050;4493;
1070;4422;
1090;4289;
1110;4270;
1130;4062;
1150;3975;
1170;3764;
1190;3717;
1210;3609;
1230;3395;
1250;3211;
1270;3137;
1290;3023;
1310;2886;
1330;2794;
1350;2710;
1370;2551;
1390;2469;
1410;2464;
1430;2261;
1450;2211;
1470;2207;
1490;2186;
1510;1972;
1530;1977;
1550;1861;
1570;1885;
1590;1778;
1610;1696;
1630;1661;
1650;1615;
1670;1582;
1690;1516;
1710;1489;
1730;1448;
1750;1400;
1770;1339;
1790;1389;
1810;1362;
1830;1367;
1850;1373;
1870;1387;
1890;1432;
1910;1352;
1930;1403;
1950;1454;
1970;1486;
1990;1567;
2010;1655;
2030;1600;
2050;1726;
2070;1878;
2090;1770;
2110;1949;
2130;1987;
2150;2118;
2170;2233;
2190;2394;
2210;2621;
2230;2969;
2250;3187;
2270;3423;
2290;3704;
2310;3913;
2330;4314;
2350;4572;
2370;4806;
2390;4919;
2410;5041;
2430;5094;
2450;5276;
2470;4983;
2490;4826;
2510;4458;
2530;4241;
2550;3770;
2570;3324;
2590;2984;
2610;2543;
2630;2122;
2650;1788;
2670;1461;
2690;1279;
2710;979;
2730;801;
2750;664;
2770;537;
2790;446;
2810;405;
2830;324;
2850;316;
2870;254;
2890;282;
2910;246;
2930;224;
2950;280;
2970;254;
2990;230;
3010;233;
3030;209;
3050;217;
3070;234;
3090;223;
3110;246;
3130;233;
3150;219;
3170;255;
3190;232;
3210;233;
3230;228;
3250;252;
3270;243;
3290;221;
3310;225;
3330;200;
3350;229;
3370;251;
3390;202;
3410;221;
3430;240;
3450;243;
3470;248;
3490;238;
3510;217;
3530;218;
3550;239;
3570;215;
3590;224;
3610;201;
3630;207;
3650;204;
3670;244;
3690;214;
3710;221;
3730;226;
3750;225;
3770;199;
3790;201;
3810;205;
3830;225;
3850;214;
3870;224;
3890;232;
3910;207;
3930;222;
3950;236;
3970;219;
3990;229;
4010;232;
4030;223;
4050;227;
4070;214;
4090;214;
4110;220;
4130;238;
4150;223;
4170;222;
4190;219;
4210;223;
4230;223;
4250;239;
4270;224;
4290;219;
4310;236;
4330;200;
4350;226;
4370;202;
4390;236;
4410;259;
4430;241;
4450;217;
4470;224;
4490;219;
4510;202;
4530;246;
4550;214;
4570;217;
4590;196;
4610;213;
4630;210;
4650;204;
4670;225;
4690;196;
4710;206;
4730;209;
4750;202;
4770;184;
4790;228;
4810;186;
4830;189;
4850;176;
4870;159;
4890;173;
4910;147;
4930;160;
4950;146;
4970;153;
4990;151;
5010;140;
5030;113;
5050;117;
5070;114;
5090;112;
5110;116;
5130;111;
5150;100;
5170;112;
5190;103;
5210;124;
5230;89;
5250;112;
5270;110;
5290;118;
5310;115;
5330;120;
5350;141;
5370;176;
5390;145;
5410;157;
5430;172;
5450;194;
5470;199;
5490;229;
5510;255;
5530;249;
5550;258;
5570;310;
5590;304;
5610;334;
5630;353;
5650;326;
5670;346;
5690;399;
5710;406;
5730;409;
5750;425;
5770;455;
5790;477;
5810;438;
5830;458;
5850;443;
5870;458;
5890;441;
5910;455;
5930;416;
5950;413;
5970;399;
5990;343;
6010;346;
6030;342;
6050;322;
6070;297;
6090;260;
6110;217;
6130;216;
6150;209;
6170;171;
6190;150;
6210;125;
6230;109;
6250;92;
6270;69;
6290;64;
6310;68;
6330;58;
6350;42;
6370;34;
6390;34;
6410;29;
6430;18;
6450;19;
6470;18;
6490;15;
6510;6;
6530;9;
6550;10;
6570;2;
6590;6;
6610;4;
6630;5;
6650;5;
6670;4;
6690;2;
6710;3;
6730;7;
6750;3;
6770;5;
6790;6;
6810;3;
6830;4;
6850;1;
6870;2;
6890;1;
6910;1;
