Channel 	Counts	 
4910 	953 	
4930 	942 	
4950 	989 	
4970 	1006 	
4990 	961 	
5010 	1000 	
5030 	980 	
5050 	1035 	
5070 	1018 	
5090 	1093 	
5110 	1150 	
5130 	1130 	
5150 	1183 	
5170 	1144 	
5190 	1237 	
5210 	1283 	
5230 	1359 	
5250 	1399 	
5270 	1362 	
5290 	1444 	
5310 	1519 	
5330 	1613 	
5350 	1546 	
5370 	1592 	
5390 	1658 	
5410 	1770 	
5430 	1741 	
5450 	1824 	
5470 	1895 	
5490 	2004 	
5510 	2162 	
5530 	2242 	
5550 	2151 	
5570 	2315 	
5590 	2442 	
5610 	2594 	
5630 	2577 	
5650 	2702 	
5670 	2719 	
5690 	2964 	
5710 	3059 	
5730 	3171 	
5750 	3288 	
5770 	3428 	
5790 	3530 	
5810 	3765 	
5830 	3781 	
5850 	3883 	
5870 	4070 	
5890 	4162 	
5910 	4318 	
5930 	4316 	
5950 	4455 	
5970 	4613 	
5990 	4749 	
6010 	4823 	
6030 	4838 	
6050 	5087 	
6070 	5009 	
6090 	5031 	
6110 	5107 	
6130 	5233 	
6150 	5232 	
6170 	5260 	
6190 	5200 	
6210 	5067 	
6230 	5091 	
6250 	5121 	
6270 	4924 	
6290 	5102 	
6310 	4900 	
6330 	4701 	
6350 	4661 	
6370 	4453 	
6390 	4384 	
6410 	4167 	
6430 	3949 	
6450 	4018 	
6470 	3635 	
6490 	3584 	
6510 	3367 	
6530 	3135 	
6550 	3101 	
6570 	2848 	
6590 	2721 	
6610 	2620 	
6630 	2279 	
6650 	2214 	
6670 	2045 	
6690 	1895 	
6710 	1743 	
6730 	1680 	
6750 	1549 	
6770 	1303 	
6790 	1238 	
6810 	1182 	
6830 	1041 	
6850 	1000 	
6870 	841 	
6890 	826 	
6910 	811 	
6930 	721 	
6950 	678 	
6970 	596 	
6990 	584 	
7010 	579 	
7030 	540 	
7050 	483 	
7070 	482 	
7090 	492 	
7110 	416 	
7130 	432 	
7150 	394 	
7170 	423 	
7190 	374 	
7210 	362 	
7230 	401 	
7250 	402 	
7270 	380 	
7290 	398 	
7310 	384 	
7330 	388 	
7350 	327 	
7370 	383 	
7390 	370 	
7410 	378 	
7430 	362 	
7450 	350 	
7470 	375 	
7490 	386 	
7510 	356 	
7530 	345 	
7550 	358 	
7570 	324 	
7590 	349 	
7610 	352 	
7630 	311 	
7650 	339 	
7670 	340 	
7690 	345 	
7710 	326 	
7730 	307 	
7750 	348 	
7770 	340 	
7790 	360 	
7810 	321 	
7830 	358 	
7850 	339 	
7870 	333 	
7890 	343 	
7910 	361 	
7930 	303 	
7950 	347 	
7970 	326 	
7990 	324 	
8010 	352 	
8030 	342 	
8050 	322 	
8070 	314 	
8090 	323 	
8110 	362 	
8130 	328 	
8150 	347 	
8170 	314 	
8190 	299 	
8210 	309 	
8230 	314 	
8250 	317 	
8270 	314 	
8290 	336 	
8310 	312 	
8330 	288 	
8350 	296 	
8370 	329 	
8390 	290 	
8410 	329 	
8430 	347 	
8450 	327 	
8470 	329 	
8490 	303 	
8510 	316 	
8530 	329 	
8550 	324 	
8570 	315 	
8590 	336 	
8610 	320 	
8630 	321 	
8650 	302 	
8670 	297 	
8690 	288 	
8710 	296 	
8730 	289 	
8750 	279 	
8770 	289 	
8790 	299 	
8810 	296 	
8830 	280 	
8850 	305 	
8870 	282 	
8890 	290 	
8910 	277 	
8930 	301 	
8950 	284 	
8970 	251 	
8990 	296 	
9010 	286 	
9030 	286 	
9050 	293 	
9070 	273 	
9090 	301 	
9110 	298 	
9130 	316 	
9150 	295 	
9170 	283 	
9190 	263 	
9210 	272 	
9230 	277 	
9250 	270 	
9270 	289 	
9290 	284 	
9310 	275 	
9330 	273 	
9350 	248 	
9370 	301 	
9390 	267 	
9410 	270 	
9430 	294 	
9450 	265 	
9470 	308 	
9490 	241 	
9510 	294 	
9530 	278 	
9550 	290 	
9570 	290 	
9590 	309 	
9610 	268 	
9630 	283 	
9650 	291 	
9670 	283 	
9690 	274 	
9710 	273 	
9730 	266 	
9750 	261 	
9770 	299 	
9790 	300 	
9810 	290 	
9830 	263 	
9850 	288 	
9870 	299 	
9890 	273 	
9910 	248 	
9930 	299 	
9950 	306 	
9970 	284 	
9990 	273 	
10010 	272 	
10030 	288 	
