Channel;Counts
1363;152
1365;182
1367;175
1369;202
1371;221
1373;215
1375;219
1377;243
1379;241
1381;250
1383;243
1385;283
1387;265
1389;258
1391;265
1393;265
1395;268
1397;276
1399;229
1401;241
1403;232
1405;225
1407;227
1409;202
1411;177
1413;183
1415;173
1417;152
1419;156
1421;140
1423;115
1425;104
1427;113
1429;85
1431;85
1433;86
1435;78
1437;77
1439;72
1441;64
1443;56
1445;60
1447;46
1449;51
1451;48
1453;39
1455;71
1457;44
1459;53
1461;45
1463;28
1465;42
1467;46
1469;34
1471;42
1473;33
1475;54
1477;39
1479;40
1481;46
1483;40
1485;39
1487;36
1489;53
1491;36
1493;44
1495;46
1497;39
1499;29
1501;39
1503;28
1505;34
1507;26
1509;29
1511;28
1513;30
1515;21
1517;40
1519;21
1521;35
1523;25
1525;23
1527;35
1529;20
1531;24
1533;29
1535;25
1537;17
1539;31
1541;23
1543;32
1545;21
1547;39
1549;38
1551;37
1553;34
1555;31
1557;38
1559;46
1561;36
1563;56
1565;49
1567;65
1569;61
1571;71
1573;78
1575;88
1577;87
1579;103
1581;136
1583;139
1585;135
1587;163
1589;185
1591;190
1593;205
1595;199
1597;221
1599;249
1601;260
1603;265
1605;278
1607;286
1609;287
1611;308
1613;313
1615;337
1617;333
1619;326
1621;316
1623;303
1625;292
1627;299
1629;285
1631;319
1633;291
1635;274
1637;256
1639;261
1641;229
1643;228
1645;197
1647;193
1649;190
1651;180
1653;160
1655;145
1657;160
1659;110
1661;130
1663;112
1665;102
1667;69
1669;87
1671;88
1673;102
1675;88
1677;104
1679;73
1681;70
1683;91
1685;66
1687;61
1689;74
1691;66
1693;64
1695;69
1697;76
1699;56
1701;75
1703;62
1705;64
1707;63
1709;58
1711;58
1713;51
1715;65
1717;51
1719;46
1721;58
1723;52
1725;66
1727;71
1729;53
1731;39
1733;53
1735;46
1737;48
1739;53
1741;48
1743;38
1745;34
1747;52
1749;59
1751;47
1753;48
1755;37
1757;36
1759;41
1761;33
1763;39
1765;40
1767;44
1769;56
1771;45
1773;41
1775;43
1777;35
1779;45
1781;51
1783;55
1785;40
1787;62
1789;43
1791;58
1793;69
1795;86
1797;92
1799;69
1801;102
1803;91
1805;119
1807;139
1809;114
1811;123
1813;168
1815;160
1817;201
1819;222
1821;241
1823;229
1825;240
1827;255
1829;298
1831;276
1833;300
1835;305
1837;300
1839;301
1841;340
1843;339
1845;343
1847;335
1849;376
1851;334
1853;359
1855;338
1857;337
1859;350
1861;286
1863;305
1865;304
1867;257
1869;289
1871;292
1873;261
1875;257
1877;205
1879;241
1881;192
1883;190
1885;179
1887;181
1889;173
1891;142
1893;143
1895;125
1897;116
1899;128
1901;108
1903;131
1905;105
1907;91
1909;87
1911;102
1913;73
1915;90
1917;83
1919;74
1921;88
1923;77
1925;76
1927;89
1929;77
1931;85
1933;85
1935;64
1937;68
1939;83
1941;56
1943;70
1945;72
1947;68
1949;75
1951;74
1953;69
1955;72
1957;63
1959;71
1961;65
1963;63
1965;74
1967;59
1969;63
1971;62
1973;57
1975;64
1977;46
1979;59
1981;59
1983;46
1985;56
1987;52
1989;61
1991;45
1993;56
1995;57
1997;63
1999;65
2001;54
2003;82
2005;62
2007;40
2009;68
2011;64
2013;67
2015;57
2017;71
2019;86
2021;78
2023;83
2025;94
2027;89
2029;109
2031;100
2033;118
2035;124
2037;129
2039;152
2041;168
2043;201
2045;215
2047;177
2049;218
2051;231
2053;239
2055;260
2057;239
2059;276
2061;311
2063;289
2065;300
2067;303
2069;319
2071;305
2073;322
2075;339
2077;290
2079;355
2081;312
2083;300
2085;353
2087;301
2089;295
2091;307
2093;315
2095;280
2097;248
2099;245
2101;251
2103;240
2105;220
2107;236
2109;203
2111;193
2113;195
2115;181
2117;170
2119;161
2121;147
2123;152
2125;132
2127;121
2129;138
2131;109
2133;111
2135;111
2137;111
2139;118
2141;91
2143;89
2145;102
2147;90
2149;81
2151;81
2153;76
2155;73
2157;67
2159;79
2161;85
2163;91
2165;84
2167;84
2169;89
2171;98
2173;84
2175;76
2177;84
2179;72
2181;71
2183;81
2185;62
2187;77
2189;60
2191;62
2193;74
2195;84
2197;75
2199;62
2201;67
2203;65
2205;76
2207;65
2209;57
2211;58
2213;57
2215;74
2217;67
2219;52
2221;59
2223;77
2225;68
2227;72
2229;71
2231;71
2233;74
2235;79
2237;65
2239;66
2241;83
2243;71
2245;67
2247;93
2249;86
2251;91
2253;90
2255;106
2257;92
2259;112
2261;112
2263;139
2265;116
2267;134
2269;164
2271;183
2273;185
2275;186
2277;206
2279;194
2281;221
2283;219
2285;234
2287;234
2289;249
2291;227
2293;279
2295;238
2297;261
2299;267
2301;292
2303;298
2305;291
2307;269
2309;284
2311;298
2313;306
2315;284
2317;245
2319;270
2321;250
2323;227
2325;253
2327;260
2329;243
2331;220
2333;248
2335;212
2337;183
2339;185
2341;200
2343;160
2345;195
2347;157
2349;159
2351;145
2353;153
2355;140
2357;110
2359;115
2361;134
2363;129
2365;105
2367;111
2369;101
2371;96
2373;101
2375;96
2377;94
2379;85
2381;77
2383;90
2385;96
2387;102
2389;87
2391;84
2393;75
2395;87
2397;80
2399;97
2401;85
2403;79
2405;84
2407;69
2409;85
2411;78
2413;80
2415;71
2417;72
2419;70
2421;66
2423;82
2425;75
2427;76
2429;66
2431;91
2433;58
2435;61
2437;64
2439;66
2441;78
2443;66
2445;65
2447;60
2449;52
2451;73
2453;59
2455;52
2457;59
2459;72
2461;63
2463;79
2465;80
2467;73
2469;77
2471;75
2473;97
2475;72
2477;79
2479;90
2481;102
2483;87
2485;95
2487;105
2489;111
2491;103
2493;120
2495;115
2497;136
2499;147
2501;143
2503;165
2505;181
2507;153
2509;175
2511;185
2513;179
2515;174
2517;190
2519;217
2521;205
2523;227
2525;191
2527;221
2529;229
2531;213
2533;252
2535;232
2537;241
2539;241
2541;226
2543;214
2545;221
2547;233
2549;238
2551;199
2553;200
2555;202
2557;186
2559;174
2561;195
2563;169
2565;165
2567;168
2569;170
2571;155
2573;143
2575;159
2577;136
2579;134
2581;134
2583;157
2585;117
2587;113
2589;107
2591;110
2593;117
2595;86
2597;85
2599;85
2601;92
2603;88
2605;87
2607;76
2609;78
2611;70
2613;76
2615;85
2617;71
2619;76
2621;81
2623;80
2625;64
2627;53
2629;80
2631;62
2633;84
2635;75
2637;67
2639;81
2641;78
2643;79
2645;66
2647;74
2649;71
2651;68
2653;66
2655;62
2657;57
2659;59
